# z=21.5: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.608e-04  
   6.1   2.166e-04  
   6.2   1.795e-04  
   6.3   1.483e-04  
   6.4   1.223e-04  
   6.5   1.005e-04  
   6.6   8.234e-05  
   6.7   6.718e-05  
   6.8   5.456e-05  
   6.9   4.407e-05  
   7.0   3.536e-05  
   7.1   2.814e-05  
   7.2   2.217e-05  
   7.3   1.726e-05  
   7.4   1.323e-05  
   7.5   9.960e-06  
   7.6   7.336e-06  
   7.7   5.267e-06  
   7.8   3.671e-06  
   7.9   2.475e-06  
   8.0   1.608e-06  
   8.1   1.004e-06  
   8.2   6.004e-07  
   8.3   3.432e-07  
   8.4   1.872e-07  
   8.5   9.725e-08  
   8.6   4.812e-08  
   8.7   2.266e-08  
   8.8   1.016e-08  
   8.9   4.337e-09  
   9.0   1.764e-09  
   9.1   6.845e-10  
   9.2   2.534e-10  
   9.3   8.963e-11  
   9.4   3.029e-11  
   9.5   9.781e-12  
   9.6   3.017e-12  
   9.7   8.880e-13  
   9.8   2.489e-13  
   9.9   6.623e-14  
  10.0   1.667e-14  
  10.1   3.952e-15  
  10.2   8.776e-16  
  10.3   1.817e-16  
  10.4   3.488e-17  
  10.5   6.182e-18  
  10.6   1.007e-18  
  10.7   1.502e-19  
  10.8   2.044e-20  
  10.9   2.531e-21  
  11.0   2.846e-22  
  11.1   2.899e-23  
  11.2   2.671e-24  
  11.3   2.223e-25  
  11.4   1.669e-26  
  11.5   1.129e-27  
  11.6   6.876e-29  
  11.7   3.769e-30  
  11.8   1.857e-31  
  11.9   8.228e-33  
  12.0   3.274e-34  
  12.1   1.170e-35  
  12.2   3.753e-37  
  12.3   1.081e-38  
  12.4   2.791e-40  
  12.5   6.467e-42  
  12.6   1.344e-43  
  12.7   2.504e-45  
  12.8   4.182e-47  
  12.9   6.262e-49  
  13.0   8.404e-51  
