# z=6.0: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.700e-01  
   6.1   2.315e-01  
   6.2   1.982e-01  
   6.3   1.695e-01  
   6.4   1.447e-01  
   6.5   1.235e-01  
   6.6   1.052e-01  
   6.7   8.945e-02  
   6.8   7.598e-02  
   6.9   6.444e-02  
   7.0   5.458e-02  
   7.1   4.616e-02  
   7.2   3.898e-02  
   7.3   3.287e-02  
   7.4   2.768e-02  
   7.5   2.328e-02  
   7.6   1.954e-02  
   7.7   1.639e-02  
   7.8   1.373e-02  
   7.9   1.148e-02  
   8.0   9.592e-03  
   8.1   8.006e-03  
   8.2   6.677e-03  
   8.3   5.563e-03  
   8.4   4.632e-03  
   8.5   3.855e-03  
   8.6   3.207e-03  
   8.7   2.667e-03  
   8.8   2.218e-03  
   8.9   1.844e-03  
   9.0   1.533e-03  
   9.1   1.275e-03  
   9.2   1.060e-03  
   9.3   8.822e-04  
   9.4   7.341e-04  
   9.5   6.109e-04  
   9.6   5.085e-04  
   9.7   4.232e-04  
   9.8   3.522e-04  
   9.9   2.930e-04  
  10.0   2.436e-04  
  10.1   2.023e-04  
  10.2   1.678e-04  
  10.3   1.388e-04  
  10.4   1.145e-04  
  10.5   9.410e-05  
  10.6   7.688e-05  
  10.7   6.236e-05  
  10.8   5.010e-05  
  10.9   3.978e-05  
  11.0   3.111e-05  
  11.1   2.390e-05  
  11.2   1.796e-05  
  11.3   1.315e-05  
  11.4   9.349e-06  
  11.5   6.422e-06  
  11.6   4.246e-06  
  11.7   2.691e-06  
  11.8   1.628e-06  
  11.9   9.375e-07  
  12.0   5.118e-07  
  12.1   2.643e-07  
  12.2   1.288e-07  
  12.3   5.910e-08  
  12.4   2.552e-08  
  12.5   1.036e-08  
  12.6   3.959e-09  
  12.7   1.423e-09  
  12.8   4.822e-10  
  12.9   1.542e-10  
  13.0   4.658e-11  
