# z=7.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.571e-01  
   6.1   2.170e-01  
   6.2   1.829e-01  
   6.3   1.539e-01  
   6.4   1.294e-01  
   6.5   1.086e-01  
   6.6   9.100e-02  
   6.7   7.616e-02  
   6.8   6.365e-02  
   6.9   5.312e-02  
   7.0   4.428e-02  
   7.1   3.685e-02  
   7.2   3.063e-02  
   7.3   2.543e-02  
   7.4   2.109e-02  
   7.5   1.747e-02  
   7.6   1.445e-02  
   7.7   1.195e-02  
   7.8   9.877e-03  
   7.9   8.158e-03  
   8.0   6.735e-03  
   8.1   5.560e-03  
   8.2   4.589e-03  
   8.3   3.788e-03  
   8.4   3.128e-03  
   8.5   2.584e-03  
   8.6   2.135e-03  
   8.7   1.766e-03  
   8.8   1.461e-03  
   8.9   1.209e-03  
   9.0   1.001e-03  
   9.1   8.296e-04  
   9.2   6.876e-04  
   9.3   5.700e-04  
   9.4   4.725e-04  
   9.5   3.914e-04  
   9.6   3.240e-04  
   9.7   2.678e-04  
   9.8   2.208e-04  
   9.9   1.815e-04  
  10.0   1.485e-04  
  10.1   1.208e-04  
  10.2   9.750e-05  
  10.3   7.788e-05  
  10.4   6.142e-05  
  10.5   4.768e-05  
  10.6   3.632e-05  
  10.7   2.704e-05  
  10.8   1.961e-05  
  10.9   1.380e-05  
  11.0   9.380e-06  
  11.1   6.137e-06  
  11.2   3.849e-06  
  11.3   2.306e-06  
  11.4   1.315e-06  
  11.5   7.111e-07  
  11.6   3.640e-07  
  11.7   1.759e-07  
  11.8   8.009e-08  
  11.9   3.433e-08  
  12.0   1.384e-08  
  12.1   5.249e-09  
  12.2   1.873e-09  
  12.3   6.295e-10  
  12.4   1.995e-10  
  12.5   5.975e-11  
  12.6   1.692e-11  
  12.7   4.539e-12  
  12.8   1.154e-12  
  12.9   2.780e-13  
  13.0   6.344e-14  
