# z=17.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   4.244e-03  
   6.1   3.294e-03  
   6.2   2.594e-03  
   6.3   2.067e-03  
   6.4   1.665e-03  
   6.5   1.351e-03  
   6.6   1.103e-03  
   6.7   9.039e-04  
   6.8   7.426e-04  
   6.9   6.109e-04  
   7.0   5.026e-04  
   7.1   4.133e-04  
   7.2   3.393e-04  
   7.3   2.780e-04  
   7.4   2.271e-04  
   7.5   1.848e-04  
   7.6   1.496e-04  
   7.7   1.204e-04  
   7.8   9.613e-05  
   7.9   7.599e-05  
   8.0   5.931e-05  
   8.1   4.558e-05  
   8.2   3.435e-05  
   8.3   2.531e-05  
   8.4   1.814e-05  
   8.5   1.261e-05  
   8.6   8.460e-06  
   8.7   5.463e-06  
   8.8   3.385e-06  
   8.9   2.007e-06  
   9.0   1.136e-06  
   9.1   6.135e-07  
   9.2   3.156e-07  
   9.3   1.547e-07  
   9.4   7.223e-08  
   9.5   3.213e-08  
   9.6   1.363e-08  
   9.7   5.519e-09  
   9.8   2.133e-09  
   9.9   7.882e-10  
  10.0   2.785e-10  
  10.1   9.411e-11  
  10.2   3.043e-11  
  10.3   9.409e-12  
  10.4   2.782e-12  
  10.5   7.854e-13  
  10.6   2.115e-13  
  10.7   5.423e-14  
  10.8   1.320e-14  
  10.9   3.044e-15  
  11.0   6.617e-16  
  11.1   1.351e-16  
  11.2   2.579e-17  
  11.3   4.582e-18  
  11.4   7.541e-19  
  11.5   1.145e-19  
  11.6   1.596e-20  
  11.7   2.037e-21  
  11.8   2.373e-22  
  11.9   2.516e-23  
  12.0   2.421e-24  
  12.1   2.112e-25  
  12.2   1.666e-26  
  12.3   1.188e-27  
  12.4   7.639e-29  
  12.5   4.429e-30  
  12.6   2.312e-31  
  12.7   1.087e-32  
  12.8   4.593e-34  
  12.9   1.745e-35  
  13.0   5.957e-37  
