# z=24.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   5.784e-05  
   6.1   4.743e-05  
   6.2   3.876e-05  
   6.3   3.157e-05  
   6.4   2.560e-05  
   6.5   2.067e-05  
   6.6   1.659e-05  
   6.7   1.323e-05  
   6.8   1.046e-05  
   6.9   8.187e-06  
   7.0   6.331e-06  
   7.1   4.824e-06  
   7.2   3.610e-06  
   7.3   2.644e-06  
   7.4   1.888e-06  
   7.5   1.310e-06  
   7.6   8.792e-07  
   7.7   5.691e-07  
   7.8   3.541e-07  
   7.9   2.111e-07  
   8.0   1.203e-07  
   8.1   6.542e-08  
   8.2   3.390e-08  
   8.3   1.673e-08  
   8.4   7.852e-09  
   8.5   3.508e-09  
   8.6   1.492e-09  
   8.7   6.045e-10  
   8.8   2.334e-10  
   8.9   8.598e-11  
   9.0   3.022e-11  
   9.1   1.014e-11  
   9.2   3.242e-12  
   9.3   9.870e-13  
   9.4   2.853e-13  
   9.5   7.804e-14  
   9.6   2.010e-14  
   9.7   4.853e-15  
   9.8   1.092e-15  
   9.9   2.280e-16  
  10.0   4.392e-17  
  10.1   7.775e-18  
  10.2   1.260e-18  
  10.3   1.863e-19  
  10.4   2.505e-20  
  10.5   3.058e-21  
  10.6   3.381e-22  
  10.7   3.380e-23  
  10.8   3.052e-24  
  10.9   2.485e-25  
  11.0   1.823e-26  
  11.1   1.204e-27  
  11.2   7.156e-29  
  11.3   3.824e-30  
  11.4   1.836e-31  
  11.5   7.919e-33  
  11.6   3.067e-34  
  11.7   1.066e-35  
  11.8   3.327e-37  
  11.9   9.311e-39  
  12.0   2.337e-40  
  12.1   5.263e-42  
  12.2   1.062e-43  
  12.3   1.923e-45  
  12.4   3.119e-47  
  12.5   4.534e-49  
  12.6   5.908e-51  
  12.7   6.898e-53  
  12.8   7.216e-55  
  12.9   6.763e-57  
  13.0   5.678e-59  
