# z=5.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.590e-01  
   6.1   2.249e-01  
   6.2   1.952e-01  
   6.3   1.692e-01  
   6.4   1.465e-01  
   6.5   1.267e-01  
   6.6   1.095e-01  
   6.7   9.446e-02  
   6.8   8.141e-02  
   6.9   7.008e-02  
   7.0   6.024e-02  
   7.1   5.171e-02  
   7.2   4.432e-02  
   7.3   3.794e-02  
   7.4   3.242e-02  
   7.5   2.766e-02  
   7.6   2.356e-02  
   7.7   2.003e-02  
   7.8   1.700e-02  
   7.9   1.440e-02  
   8.0   1.218e-02  
   8.1   1.028e-02  
   8.2   8.656e-03  
   8.3   7.277e-03  
   8.4   6.106e-03  
   8.5   5.114e-03  
   8.6   4.275e-03  
   8.7   3.567e-03  
   8.8   2.971e-03  
   8.9   2.470e-03  
   9.0   2.050e-03  
   9.1   1.699e-03  
   9.2   1.406e-03  
   9.3   1.163e-03  
   9.4   9.598e-04  
   9.5   7.915e-04  
   9.6   6.522e-04  
   9.7   5.369e-04  
   9.8   4.416e-04  
   9.9   3.630e-04  
  10.0   2.982e-04  
  10.1   2.448e-04  
  10.2   2.008e-04  
  10.3   1.645e-04  
  10.4   1.346e-04  
  10.5   1.100e-04  
  10.6   8.963e-05  
  10.7   7.282e-05  
  10.8   5.892e-05  
  10.9   4.740e-05  
  11.0   3.784e-05  
  11.1   2.991e-05  
  11.2   2.335e-05  
  11.3   1.793e-05  
  11.4   1.351e-05  
  11.5   9.940e-06  
  11.6   7.113e-06  
  11.7   4.929e-06  
  11.8   3.293e-06  
  11.9   2.112e-06  
  12.0   1.296e-06  
  12.1   7.571e-07  
  12.2   4.200e-07  
  12.3   2.204e-07  
  12.4   1.092e-07  
  12.5   5.088e-08  
  12.6   2.226e-08  
  12.7   9.125e-09  
  12.8   3.494e-09  
  12.9   1.248e-09  
  13.0   4.144e-10  
