# z=14.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.342e-02  
   6.1   1.950e-02  
   6.2   1.624e-02  
   6.3   1.354e-02  
   6.4   1.129e-02  
   6.5   9.418e-03  
   6.6   7.862e-03  
   6.7   6.566e-03  
   6.8   5.485e-03  
   6.9   4.582e-03  
   7.0   3.829e-03  
   7.1   3.200e-03  
   7.2   2.674e-03  
   7.3   2.234e-03  
   7.4   1.865e-03  
   7.5   1.557e-03  
   7.6   1.298e-03  
   7.7   1.082e-03  
   7.8   9.007e-04  
   7.9   7.488e-04  
   8.0   6.215e-04  
   8.1   5.147e-04  
   8.2   4.252e-04  
   8.3   3.501e-04  
   8.4   2.870e-04  
   8.5   2.340e-04  
   8.6   1.895e-04  
   8.7   1.520e-04  
   8.8   1.204e-04  
   8.9   9.397e-05  
   9.0   7.194e-05  
   9.1   5.380e-05  
   9.2   3.912e-05  
   9.3   2.753e-05  
   9.4   1.867e-05  
   9.5   1.215e-05  
   9.6   7.553e-06  
   9.7   4.476e-06  
   9.8   2.522e-06  
   9.9   1.348e-06  
  10.0   6.838e-07  
  10.1   3.288e-07  
  10.2   1.500e-07  
  10.3   6.502e-08  
  10.4   2.682e-08  
  10.5   1.055e-08  
  10.6   3.965e-09  
  10.7   1.426e-09  
  10.8   4.911e-10  
  10.9   1.622e-10  
  11.0   5.134e-11  
  11.1   1.557e-11  
  11.2   4.521e-12  
  11.3   1.255e-12  
  11.4   3.324e-13  
  11.5   8.393e-14  
  11.6   2.015e-14  
  11.7   4.591e-15  
  11.8   9.901e-16  
  11.9   2.015e-16  
  12.0   3.855e-17  
  12.1   6.912e-18  
  12.2   1.156e-18  
  12.3   1.798e-19  
  12.4   2.587e-20  
  12.5   3.432e-21  
  12.6   4.180e-22  
  12.7   4.662e-23  
  12.8   4.745e-24  
  12.9   4.397e-25  
  13.0   3.700e-26  
