# z=13.5: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.044e-02  
   6.1   1.659e-02  
   6.2   1.346e-02  
   6.3   1.092e-02  
   6.4   8.865e-03  
   6.5   7.198e-03  
   6.6   5.846e-03  
   6.7   4.750e-03  
   6.8   3.862e-03  
   6.9   3.142e-03  
   7.0   2.557e-03  
   7.1   2.082e-03  
   7.2   1.696e-03  
   7.3   1.382e-03  
   7.4   1.126e-03  
   7.5   9.168e-04  
   7.6   7.464e-04  
   7.7   6.070e-04  
   7.8   4.930e-04  
   7.9   3.995e-04  
   8.0   3.227e-04  
   8.1   2.596e-04  
   8.2   2.076e-04  
   8.3   1.647e-04  
   8.4   1.293e-04  
   8.5   1.001e-04  
   8.6   7.621e-05  
   8.7   5.674e-05  
   8.8   4.114e-05  
   8.9   2.890e-05  
   9.0   1.957e-05  
   9.1   1.272e-05  
   9.2   7.906e-06  
   9.3   4.677e-06  
   9.4   2.628e-06  
   9.5   1.399e-06  
   9.6   7.049e-07  
   9.7   3.360e-07  
   9.8   1.516e-07  
   9.9   6.479e-08  
  10.0   2.629e-08  
  10.1   1.015e-08  
  10.2   3.740e-09  
  10.3   1.317e-09  
  10.4   4.441e-10  
  10.5   1.436e-10  
  10.6   4.453e-11  
  10.7   1.324e-11  
  10.8   3.771e-12  
  10.9   1.027e-12  
  11.0   2.672e-13  
  11.1   6.623e-14  
  11.2   1.561e-14  
  11.3   3.492e-15  
  11.4   7.389e-16  
  11.5   1.475e-16  
  11.6   2.767e-17  
  11.7   4.861e-18  
  11.8   7.964e-19  
  11.9   1.212e-19  
  12.0   1.706e-20  
  12.1   2.214e-21  
  12.2   2.637e-22  
  12.3   2.875e-23  
  12.4   2.859e-24  
  12.5   2.589e-25  
  12.6   2.128e-26  
  12.7   1.586e-27  
  12.8   1.069e-28  
  12.9   6.515e-30  
  13.0   3.583e-31  
