# z=18.5: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   4.340e-04  
   6.1   3.433e-04  
   6.2   2.745e-04  
   6.3   2.206e-04  
   6.4   1.776e-04  
   6.5   1.430e-04  
   6.6   1.147e-04  
   6.7   9.167e-05  
   6.8   7.275e-05  
   6.9   5.721e-05  
   7.0   4.445e-05  
   7.1   3.402e-05  
   7.2   2.555e-05  
   7.3   1.875e-05  
   7.4   1.340e-05  
   7.5   9.285e-06  
   7.6   6.214e-06  
   7.7   4.002e-06  
   7.8   2.474e-06  
   7.9   1.463e-06  
   8.0   8.267e-07  
   8.1   4.455e-07  
   8.2   2.287e-07  
   8.3   1.119e-07  
   8.4   5.211e-08  
   8.5   2.312e-08  
   8.6   9.781e-09  
   8.7   3.947e-09  
   8.8   1.520e-09  
   8.9   5.596e-10  
   9.0   1.969e-10  
   9.1   6.626e-11  
   9.2   2.133e-11  
   9.3   6.565e-12  
   9.4   1.931e-12  
   9.5   5.425e-13  
   9.6   1.453e-13  
   9.7   3.699e-14  
   9.8   8.930e-15  
   9.9   2.037e-15  
  10.0   4.369e-16  
  10.1   8.775e-17  
  10.2   1.642e-17  
  10.3   2.851e-18  
  10.4   4.568e-19  
  10.5   6.730e-20  
  10.6   9.082e-21  
  10.7   1.119e-21  
  10.8   1.255e-22  
  10.9   1.279e-23  
  11.0   1.181e-24  
  11.1   9.871e-26  
  11.2   7.453e-27  
  11.3   5.078e-28  
  11.4   3.119e-29  
  11.5   1.726e-30  
  11.6   8.594e-32  
  11.7   3.849e-33  
  11.8   1.550e-34  
  11.9   5.608e-36  
  12.0   1.822e-37  
  12.1   5.317e-39  
  12.2   1.392e-40  
  12.3   3.272e-42  
  12.4   6.899e-44  
  12.5   1.305e-45  
  12.6   2.212e-47  
  12.7   3.364e-49  
  12.8   4.586e-51  
  12.9   5.604e-53  
  13.0   6.138e-55  
