# z=14.0: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.265e-02  
   6.1   1.881e-02  
   6.2   1.563e-02  
   6.3   1.300e-02  
   6.4   1.081e-02  
   6.5   9.001e-03  
   6.6   7.496e-03  
   6.7   6.245e-03  
   6.8   5.205e-03  
   6.9   4.339e-03  
   7.0   3.618e-03  
   7.1   3.017e-03  
   7.2   2.516e-03  
   7.3   2.097e-03  
   7.4   1.748e-03  
   7.5   1.456e-03  
   7.6   1.212e-03  
   7.7   1.008e-03  
   7.8   8.376e-04  
   7.9   6.950e-04  
   8.0   5.756e-04  
   8.1   4.757e-04  
   8.2   3.921e-04  
   8.3   3.220e-04  
   8.4   2.631e-04  
   8.5   2.138e-04  
   8.6   1.723e-04  
   8.7   1.374e-04  
   8.8   1.081e-04  
   8.9   8.366e-05  
   9.0   6.339e-05  
   9.1   4.682e-05  
   9.2   3.355e-05  
   9.3   2.323e-05  
   9.4   1.546e-05  
   9.5   9.858e-06  
   9.6   5.999e-06  
   9.7   3.475e-06  
   9.8   1.912e-06  
   9.9   9.978e-07  
  10.0   4.938e-07  
  10.1   2.318e-07  
  10.2   1.033e-07  
  10.3   4.375e-08  
  10.4   1.765e-08  
  10.5   6.797e-09  
  10.6   2.502e-09  
  10.7   8.821e-10  
  10.8   2.980e-10  
  10.9   9.651e-11  
  11.0   2.996e-11  
  11.1   8.907e-12  
  11.2   2.533e-12  
  11.3   6.884e-13  
  11.4   1.784e-13  
  11.5   4.403e-14  
  11.6   1.032e-14  
  11.7   2.294e-15  
  11.8   4.819e-16  
  11.9   9.539e-17  
  12.0   1.773e-17  
  12.1   3.080e-18  
  12.2   4.986e-19  
  12.3   7.486e-20  
  12.4   1.038e-20  
  12.5   1.325e-21  
  12.6   1.551e-22  
  12.7   1.659e-23  
  12.8   1.618e-24  
  12.9   1.435e-25  
  13.0   1.155e-26  
