# z=13.5: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.162e-02  
   6.1   1.766e-02  
   6.2   1.443e-02  
   6.3   1.179e-02  
   6.4   9.641e-03  
   6.5   7.887e-03  
   6.6   6.456e-03  
   6.7   5.288e-03  
   6.8   4.334e-03  
   6.9   3.554e-03  
   7.0   2.916e-03  
   7.1   2.394e-03  
   7.2   1.966e-03  
   7.3   1.615e-03  
   7.4   1.326e-03  
   7.5   1.089e-03  
   7.6   8.938e-04  
   7.7   7.330e-04  
   7.8   6.004e-04  
   7.9   4.909e-04  
   8.0   4.005e-04  
   8.1   3.256e-04  
   8.2   2.636e-04  
   8.3   2.121e-04  
   8.4   1.693e-04  
   8.5   1.337e-04  
   8.6   1.043e-04  
   8.7   7.988e-05  
   8.8   5.990e-05  
   8.9   4.377e-05  
   9.0   3.101e-05  
   9.1   2.120e-05  
   9.2   1.392e-05  
   9.3   8.743e-06  
   9.4   5.233e-06  
   9.5   2.976e-06  
   9.6   1.604e-06  
   9.7   8.188e-07  
   9.8   3.954e-07  
   9.9   1.808e-07  
  10.0   7.830e-08  
  10.1   3.219e-08  
  10.2   1.259e-08  
  10.3   4.696e-09  
  10.4   1.674e-09  
  10.5   5.712e-10  
  10.6   1.869e-10  
  10.7   5.864e-11  
  10.8   1.765e-11  
  10.9   5.087e-12  
  11.0   1.403e-12  
  11.1   3.696e-13  
  11.2   9.283e-14  
  11.3   2.218e-14  
  11.4   5.032e-15  
  11.5   1.081e-15  
  11.6   2.190e-16  
  11.7   4.176e-17  
  11.8   7.464e-18  
  11.9   1.245e-18  
  12.0   1.931e-19  
  12.1   2.774e-20  
  12.2   3.675e-21  
  12.3   4.473e-22  
  12.4   4.986e-23  
  12.5   5.075e-24  
  12.6   4.704e-25  
  12.7   3.962e-26  
  12.8   3.025e-27  
  12.9   2.091e-28  
  13.0   1.307e-29  
