# z=13.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.572e-02  
   6.1   2.135e-02  
   6.2   1.773e-02  
   6.3   1.474e-02  
   6.4   1.226e-02  
   6.5   1.020e-02  
   6.6   8.499e-03  
   6.7   7.082e-03  
   6.8   5.904e-03  
   6.9   4.924e-03  
   7.0   4.107e-03  
   7.1   3.427e-03  
   7.2   2.860e-03  
   7.3   2.386e-03  
   7.4   1.991e-03  
   7.5   1.660e-03  
   7.6   1.384e-03  
   7.7   1.152e-03  
   7.8   9.587e-04  
   7.9   7.967e-04  
   8.0   6.611e-04  
   8.1   5.474e-04  
   8.2   4.522e-04  
   8.3   3.723e-04  
   8.4   3.053e-04  
   8.5   2.491e-04  
   8.6   2.018e-04  
   8.7   1.621e-04  
   8.8   1.287e-04  
   8.9   1.007e-04  
   9.0   7.741e-05  
   9.1   5.818e-05  
   9.2   4.256e-05  
   9.3   3.017e-05  
   9.4   2.063e-05  
   9.5   1.354e-05  
   9.6   8.494e-06  
   9.7   5.078e-06  
   9.8   2.885e-06  
   9.9   1.554e-06  
  10.0   7.925e-07  
  10.1   3.826e-07  
  10.2   1.749e-07  
  10.3   7.580e-08  
  10.4   3.119e-08  
  10.5   1.222e-08  
  10.6   4.565e-09  
  10.7   1.631e-09  
  10.8   5.578e-10  
  10.9   1.830e-10  
  11.0   5.756e-11  
  11.1   1.736e-11  
  11.2   5.017e-12  
  11.3   1.387e-12  
  11.4   3.661e-13  
  11.5   9.212e-14  
  11.6   2.205e-14  
  11.7   5.010e-15  
  11.8   1.078e-15  
  11.9   2.187e-16  
  12.0   4.177e-17  
  12.1   7.474e-18  
  12.2   1.248e-18  
  12.3   1.938e-19  
  12.4   2.787e-20  
  12.5   3.695e-21  
  12.6   4.502e-22  
  12.7   5.023e-23  
  12.8   5.117e-24  
  12.9   4.747e-25  
  13.0   4.001e-26  
