# z=24.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   9.379e-06  
   6.1   7.304e-06  
   6.2   5.612e-06  
   6.3   4.243e-06  
   6.4   3.146e-06  
   6.5   2.279e-06  
   6.6   1.607e-06  
   6.7   1.099e-06  
   6.8   7.261e-07  
   6.9   4.618e-07  
   7.0   2.819e-07  
   7.1   1.647e-07  
   7.2   9.195e-08  
   7.3   4.893e-08  
   7.4   2.480e-08  
   7.5   1.197e-08  
   7.6   5.494e-09  
   7.7   2.401e-09  
   7.8   9.988e-10  
   7.9   3.959e-10  
   8.0   1.497e-10  
   8.1   5.397e-11  
   8.2   1.857e-11  
   8.3   6.098e-12  
   8.4   1.908e-12  
   8.5   5.677e-13  
   8.6   1.602e-13  
   8.7   4.266e-14  
   8.8   1.068e-14  
   8.9   2.499e-15  
   9.0   5.441e-16  
   9.1   1.096e-16  
   9.2   2.033e-17  
   9.3   3.460e-18  
   9.4   5.382e-19  
   9.5   7.626e-20  
   9.6   9.821e-21  
   9.7   1.147e-21  
   9.8   1.212e-22  
   9.9   1.157e-23  
  10.0   9.974e-25  
  10.1   7.750e-26  
  10.2   5.423e-27  
  10.3   3.416e-28  
  10.4   1.935e-29  
  10.5   9.853e-31  
  10.6   4.508e-32  
  10.7   1.852e-33  
  10.8   6.833e-35  
  10.9   2.263e-36  
  11.0   6.722e-38  
  11.1   1.791e-39  
  11.2   4.282e-41  
  11.3   9.177e-43  
  11.4   1.763e-44  
  11.5   3.038e-46  
  11.6   4.690e-48  
  11.7   6.491e-50  
  11.8   8.049e-52  
  11.9   8.943e-54  
  12.0   8.903e-56  
  12.1   7.941e-58  
  12.2   6.345e-60  
  12.3   4.541e-62  
  12.4   2.911e-64  
  12.5   1.672e-66  
  12.6   8.597e-69  
  12.7   3.960e-71  
  12.8   1.633e-73  
  12.9   6.034e-76  
  13.0   1.996e-78  
