# z=17.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   7.559e-03  
   6.1   5.927e-03  
   6.2   4.682e-03  
   6.3   3.727e-03  
   6.4   2.990e-03  
   6.5   2.415e-03  
   6.6   1.963e-03  
   6.7   1.603e-03  
   6.8   1.315e-03  
   6.9   1.082e-03  
   7.0   8.917e-04  
   7.1   7.357e-04  
   7.2   6.071e-04  
   7.3   5.007e-04  
   7.4   4.124e-04  
   7.5   3.389e-04  
   7.6   2.778e-04  
   7.7   2.269e-04  
   7.8   1.844e-04  
   7.9   1.490e-04  
   8.0   1.196e-04  
   8.1   9.502e-05  
   8.2   7.464e-05  
   8.3   5.778e-05  
   8.4   4.393e-05  
   8.5   3.268e-05  
   8.6   2.369e-05  
   8.7   1.667e-05  
   8.8   1.134e-05  
   8.9   7.435e-06  
   9.0   4.679e-06  
   9.1   2.820e-06  
   9.2   1.624e-06  
   9.3   8.921e-07  
   9.4   4.671e-07  
   9.5   2.330e-07  
   9.6   1.107e-07  
   9.7   5.011e-08  
   9.8   2.163e-08  
   9.9   8.906e-09  
  10.0   3.502e-09  
  10.1   1.316e-09  
  10.2   4.729e-10  
  10.3   1.626e-10  
  10.4   5.346e-11  
  10.5   1.682e-11  
  10.6   5.061e-12  
  10.7   1.455e-12  
  10.8   3.992e-13  
  10.9   1.044e-13  
  11.0   2.596e-14  
  11.1   6.123e-15  
  11.2   1.365e-15  
  11.3   2.866e-16  
  11.4   5.643e-17  
  11.5   1.037e-17  
  11.6   1.771e-18  
  11.7   2.798e-19  
  11.8   4.073e-20  
  11.9   5.439e-21  
  12.0   6.644e-22  
  12.1   7.399e-23  
  12.2   7.495e-24  
  12.3   6.889e-25  
  12.4   5.735e-26  
  12.5   4.318e-27  
  12.6   2.936e-28  
  12.7   1.801e-29  
  12.8   9.955e-31  
  12.9   4.955e-32  
  13.0   2.219e-33  
