# z=13.5: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.273e-02  
   6.1   1.866e-02  
   6.2   1.533e-02  
   6.3   1.259e-02  
   6.4   1.036e-02  
   6.5   8.522e-03  
   6.6   7.017e-03  
   6.7   5.781e-03  
   6.8   4.766e-03  
   6.9   3.931e-03  
   7.0   3.244e-03  
   7.1   2.679e-03  
   7.2   2.212e-03  
   7.3   1.827e-03  
   7.4   1.509e-03  
   7.5   1.246e-03  
   7.6   1.028e-03  
   7.7   8.481e-04  
   7.8   6.986e-04  
   7.9   5.747e-04  
   8.0   4.718e-04  
   8.1   3.862e-04  
   8.2   3.150e-04  
   8.3   2.557e-04  
   8.4   2.063e-04  
   8.5   1.650e-04  
   8.6   1.306e-04  
   8.7   1.019e-04  
   8.8   7.812e-05  
   8.9   5.859e-05  
   9.0   4.279e-05  
   9.1   3.029e-05  
   9.2   2.068e-05  
   9.3   1.355e-05  
   9.4   8.496e-06  
   9.5   5.074e-06  
   9.6   2.879e-06  
   9.7   1.549e-06  
   9.8   7.886e-07  
   9.9   3.801e-07  
  10.0   1.734e-07  
  10.1   7.499e-08  
  10.2   3.079e-08  
  10.3   1.203e-08  
  10.4   4.482e-09  
  10.5   1.596e-09  
  10.6   5.445e-10  
  10.7   1.781e-10  
  10.8   5.585e-11  
  10.9   1.680e-11  
  11.0   4.839e-12  
  11.1   1.334e-12  
  11.2   3.511e-13  
  11.3   8.810e-14  
  11.4   2.103e-14  
  11.5   4.764e-15  
  11.6   1.022e-15  
  11.7   2.068e-16  
  11.8   3.937e-17  
  11.9   7.022e-18  
  12.0   1.169e-18  
  12.1   1.810e-19  
  12.2   2.593e-20  
  12.3   3.426e-21  
  12.4   4.159e-22  
  12.5   4.624e-23  
  12.6   4.692e-24  
  12.7   4.337e-25  
  12.8   3.641e-26  
  12.9   2.772e-27  
  13.0   1.910e-28  
