# z=14.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.500e-02  
   6.1   1.188e-02  
   6.2   9.386e-03  
   6.3   7.397e-03  
   6.4   5.815e-03  
   6.5   4.560e-03  
   6.6   3.568e-03  
   6.7   2.787e-03  
   6.8   2.172e-03  
   6.9   1.690e-03  
   7.0   1.314e-03  
   7.1   1.019e-03  
   7.2   7.905e-04  
   7.3   6.124e-04  
   7.4   4.739e-04  
   7.5   3.663e-04  
   7.6   2.826e-04  
   7.7   2.172e-04  
   7.8   1.660e-04  
   7.9   1.258e-04  
   8.0   9.414e-05  
   8.1   6.923e-05  
   8.2   4.977e-05  
   8.3   3.479e-05  
   8.4   2.352e-05  
   8.5   1.529e-05  
   8.6   9.520e-06  
   8.7   5.653e-06  
   8.8   3.191e-06  
   8.9   1.709e-06  
   9.0   8.669e-07  
   9.1   4.164e-07  
   9.2   1.894e-07  
   9.3   8.169e-08  
   9.4   3.346e-08  
   9.5   1.305e-08  
   9.6   4.852e-09  
   9.7   1.725e-09  
   9.8   5.872e-10  
   9.9   1.917e-10  
  10.0   5.999e-11  
  10.1   1.800e-11  
  10.2   5.176e-12  
  10.3   1.424e-12  
  10.4   3.743e-13  
  10.5   9.382e-14  
  10.6   2.238e-14  
  10.7   5.072e-15  
  10.8   1.088e-15  
  10.9   2.205e-16  
  11.0   4.205e-17  
  11.1   7.518e-18  
  11.2   1.255e-18  
  11.3   1.948e-19  
  11.4   2.800e-20  
  11.5   3.711e-21  
  11.6   4.521e-22  
  11.7   5.043e-23  
  11.8   5.136e-24  
  11.9   4.764e-25  
  12.0   4.014e-26  
  12.1   3.066e-27  
  12.2   2.120e-28  
  12.3   1.325e-29  
  12.4   7.475e-31  
  12.5   3.803e-32  
  12.6   1.743e-33  
  12.7   7.192e-35  
  12.8   2.670e-36  
  12.9   8.910e-38  
  13.0   2.672e-39  
