# z=23.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.005e-04  
   6.1   8.275e-05  
   6.2   6.798e-05  
   6.3   5.566e-05  
   6.4   4.541e-05  
   6.5   3.689e-05  
   6.6   2.983e-05  
   6.7   2.398e-05  
   6.8   1.914e-05  
   6.9   1.515e-05  
   7.0   1.187e-05  
   7.1   9.177e-06  
   7.2   6.988e-06  
   7.3   5.222e-06  
   7.4   3.816e-06  
   7.5   2.717e-06  
   7.6   1.878e-06  
   7.7   1.255e-06  
   7.8   8.077e-07  
   7.9   4.994e-07  
   8.0   2.957e-07  
   8.1   1.673e-07  
   8.2   9.028e-08  
   8.3   4.641e-08  
   8.4   2.272e-08  
   8.5   1.058e-08  
   8.6   4.690e-09  
   8.7   1.980e-09  
   8.8   7.961e-10  
   8.9   3.053e-10  
   9.0   1.117e-10  
   9.1   3.902e-11  
   9.2   1.301e-11  
   9.3   4.143e-12  
   9.4   1.258e-12  
   9.5   3.631e-13  
   9.6   9.942e-14  
   9.7   2.571e-14  
   9.8   6.249e-15  
   9.9   1.420e-15  
  10.0   3.003e-16  
  10.1   5.878e-17  
  10.2   1.060e-17  
  10.3   1.753e-18  
  10.4   2.652e-19  
  10.5   3.655e-20  
  10.6   4.579e-21  
  10.7   5.202e-22  
  10.8   5.351e-23  
  10.9   4.974e-24  
  11.0   4.173e-25  
  11.1   3.157e-26  
  11.2   2.151e-27  
  11.3   1.320e-28  
  11.4   7.281e-30  
  11.5   3.612e-31  
  11.6   1.610e-32  
  11.7   6.445e-34  
  11.8   2.317e-35  
  11.9   7.475e-37  
  12.0   2.164e-38  
  12.1   5.622e-40  
  12.2   1.310e-41  
  12.3   2.737e-43  
  12.4   5.128e-45  
  12.5   8.612e-47  
  12.6   1.297e-48  
  12.7   1.750e-50  
  12.8   2.116e-52  
  12.9   2.293e-54  
  13.0   2.226e-56  
