# z=19.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.474e-03  
   6.1   1.225e-03  
   6.2   1.019e-03  
   6.3   8.482e-04  
   6.4   7.053e-04  
   6.5   5.860e-04  
   6.6   4.863e-04  
   6.7   4.029e-04  
   6.8   3.332e-04  
   6.9   2.750e-04  
   7.0   2.264e-04  
   7.1   1.859e-04  
   7.2   1.521e-04  
   7.3   1.239e-04  
   7.4   1.005e-04  
   7.5   8.092e-05  
   7.6   6.468e-05  
   7.7   5.119e-05  
   7.8   4.003e-05  
   7.9   3.082e-05  
   8.0   2.330e-05  
   8.1   1.723e-05  
   8.2   1.241e-05  
   8.3   8.675e-06  
   8.4   5.862e-06  
   8.5   3.815e-06  
   8.6   2.384e-06  
   8.7   1.427e-06  
   8.8   8.161e-07  
   8.9   4.453e-07  
   9.0   2.315e-07  
   9.1   1.147e-07  
   9.2   5.407e-08  
   9.3   2.429e-08  
   9.4   1.040e-08  
   9.5   4.243e-09  
   9.6   1.653e-09  
   9.7   6.150e-10  
   9.8   2.187e-10  
   9.9   7.434e-11  
  10.0   2.417e-11  
  10.1   7.517e-12  
  10.2   2.234e-12  
  10.3   6.341e-13  
  10.4   1.715e-13  
  10.5   4.412e-14  
  10.6   1.076e-14  
  10.7   2.478e-15  
  10.8   5.365e-16  
  10.9   1.087e-16  
  11.0   2.051e-17  
  11.1   3.588e-18  
  11.2   5.788e-19  
  11.3   8.581e-20  
  11.4   1.165e-20  
  11.5   1.442e-21  
  11.6   1.626e-22  
  11.7   1.663e-23  
  11.8   1.542e-24  
  11.9   1.293e-25  
  12.0   9.798e-27  
  12.1   6.697e-28  
  12.2   4.126e-29  
  12.3   2.289e-30  
  12.4   1.143e-31  
  12.5   5.131e-33  
  12.6   2.071e-34  
  12.7   7.510e-36  
  12.8   2.446e-37  
  12.9   7.152e-39  
  13.0   1.877e-40  
