# z=24.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   7.823e-05  
   6.1   6.442e-05  
   6.2   5.291e-05  
   6.3   4.332e-05  
   6.4   3.535e-05  
   6.5   2.874e-05  
   6.6   2.326e-05  
   6.7   1.873e-05  
   6.8   1.499e-05  
   6.9   1.191e-05  
   7.0   9.378e-06  
   7.1   7.303e-06  
   7.2   5.612e-06  
   7.3   4.243e-06  
   7.4   3.146e-06  
   7.5   2.279e-06  
   7.6   1.607e-06  
   7.7   1.099e-06  
   7.8   7.260e-07  
   7.9   4.618e-07  
   8.0   2.819e-07  
   8.1   1.647e-07  
   8.2   9.195e-08  
   8.3   4.893e-08  
   8.4   2.480e-08  
   8.5   1.197e-08  
   8.6   5.494e-09  
   8.7   2.400e-09  
   8.8   9.987e-10  
   8.9   3.959e-10  
   9.0   1.497e-10  
   9.1   5.397e-11  
   9.2   1.857e-11  
   9.3   6.098e-12  
   9.4   1.908e-12  
   9.5   5.677e-13  
   9.6   1.602e-13  
   9.7   4.266e-14  
   9.8   1.068e-14  
   9.9   2.499e-15  
  10.0   5.441e-16  
  10.1   1.096e-16  
  10.2   2.033e-17  
  10.3   3.460e-18  
  10.4   5.382e-19  
  10.5   7.626e-20  
  10.6   9.821e-21  
  10.7   1.147e-21  
  10.8   1.212e-22  
  10.9   1.157e-23  
  11.0   9.974e-25  
  11.1   7.750e-26  
  11.2   5.423e-27  
  11.3   3.416e-28  
  11.4   1.935e-29  
  11.5   9.853e-31  
  11.6   4.508e-32  
  11.7   1.852e-33  
  11.8   6.833e-35  
  11.9   2.262e-36  
  12.0   6.721e-38  
  12.1   1.791e-39  
  12.2   4.282e-41  
  12.3   9.177e-43  
  12.4   1.763e-44  
  12.5   3.038e-46  
  12.6   4.690e-48  
  12.7   6.490e-50  
  12.8   8.048e-52  
  12.9   8.943e-54  
  13.0   8.903e-56  
