# z=22.0: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.649e-04  
   6.1   1.363e-04  
   6.2   1.124e-04  
   6.3   9.247e-05  
   6.4   7.580e-05  
   6.5   6.190e-05  
   6.6   5.033e-05  
   6.7   4.072e-05  
   6.8   3.274e-05  
   6.9   2.613e-05  
   7.0   2.067e-05  
   7.1   1.617e-05  
   7.2   1.248e-05  
   7.3   9.467e-06  
   7.4   7.042e-06  
   7.5   5.115e-06  
   7.6   3.614e-06  
   7.7   2.475e-06  
   7.8   1.637e-06  
   7.9   1.041e-06  
   8.0   6.355e-07  
   8.1   3.711e-07  
   8.2   2.070e-07  
   8.3   1.100e-07  
   8.4   5.571e-08  
   8.5   2.685e-08  
   8.6   1.232e-08  
   8.7   5.379e-09  
   8.8   2.237e-09  
   8.9   8.871e-10  
   9.0   3.355e-10  
   9.1   1.211e-10  
   9.2   4.178e-11  
   9.3   1.376e-11  
   9.4   4.331e-12  
   9.5   1.300e-12  
   9.6   3.717e-13  
   9.7   1.009e-13  
   9.8   2.589e-14  
   9.9   6.257e-15  
  10.0   1.417e-15  
  10.1   2.989e-16  
  10.2   5.849e-17  
  10.3   1.056e-17  
  10.4   1.752e-18  
  10.5   2.662e-19  
  10.6   3.688e-20  
  10.7   4.650e-21  
  10.8   5.322e-22  
  10.9   5.517e-23  
  11.0   5.173e-24  
  11.1   4.379e-25  
  11.2   3.344e-26  
  11.3   2.302e-27  
  11.4   1.426e-28  
  11.5   7.950e-30  
  11.6   3.985e-31  
  11.7   1.795e-32  
  11.8   7.265e-34  
  11.9   2.640e-35  
  12.0   8.612e-37  
  12.1   2.521e-38  
  12.2   6.622e-40  
  12.3   1.560e-41  
  12.4   3.296e-43  
  12.5   6.244e-45  
  12.6   1.060e-46  
  12.7   1.614e-48  
  12.8   2.203e-50  
  12.9   2.694e-52  
  13.0   2.952e-54  
