# z=22.0: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.078e-04  
   6.1   8.860e-05  
   6.2   7.256e-05  
   6.3   5.920e-05  
   6.4   4.809e-05  
   6.5   3.885e-05  
   6.6   3.119e-05  
   6.7   2.485e-05  
   6.8   1.961e-05  
   6.9   1.530e-05  
   7.0   1.176e-05  
   7.1   8.891e-06  
   7.2   6.581e-06  
   7.3   4.753e-06  
   7.4   3.337e-06  
   7.5   2.269e-06  
   7.6   1.488e-06  
   7.7   9.383e-07  
   7.8   5.673e-07  
   7.9   3.280e-07  
   8.0   1.810e-07  
   8.1   9.522e-08  
   8.2   4.770e-08  
   8.3   2.274e-08  
   8.4   1.032e-08  
   8.5   4.459e-09  
   8.6   1.835e-09  
   8.7   7.202e-10  
   8.8   2.696e-10  
   8.9   9.637e-11  
   9.0   3.291e-11  
   9.1   1.073e-11  
   9.2   3.344e-12  
   9.3   9.933e-13  
   9.4   2.808e-13  
   9.5   7.531e-14  
   9.6   1.909e-14  
   9.7   4.549e-15  
   9.8   1.015e-15  
   9.9   2.107e-16  
  10.0   4.052e-17  
  10.1   7.186e-18  
  10.2   1.170e-18  
  10.3   1.742e-19  
  10.4   2.365e-20  
  10.5   2.920e-21  
  10.6   3.271e-22  
  10.7   3.318e-23  
  10.8   3.042e-24  
  10.9   2.519e-25  
  11.0   1.880e-26  
  11.1   1.265e-27  
  11.2   7.658e-29  
  11.3   4.172e-30  
  11.4   2.043e-31  
  11.5   8.990e-33  
  11.6   3.554e-34  
  11.7   1.261e-35  
  11.8   4.019e-37  
  11.9   1.149e-38  
  12.0   2.947e-40  
  12.1   6.779e-42  
  12.2   1.399e-43  
  12.3   2.587e-45  
  12.4   4.290e-47  
  12.5   6.377e-49  
  12.6   8.496e-51  
  12.7   1.014e-52  
  12.8   1.085e-54  
  12.9   1.040e-56  
  13.0   8.932e-59  
