# z=19.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.185e-03  
   6.1   9.901e-04  
   6.2   8.264e-04  
   6.3   6.891e-04  
   6.4   5.739e-04  
   6.5   4.773e-04  
   6.6   3.963e-04  
   6.7   3.285e-04  
   6.8   2.717e-04  
   6.9   2.242e-04  
   7.0   1.845e-04  
   7.1   1.514e-04  
   7.2   1.237e-04  
   7.3   1.007e-04  
   7.4   8.145e-05  
   7.5   6.546e-05  
   7.6   5.218e-05  
   7.7   4.115e-05  
   7.8   3.204e-05  
   7.9   2.455e-05  
   8.0   1.845e-05  
   8.1   1.355e-05  
   8.2   9.683e-06  
   8.3   6.710e-06  
   8.4   4.491e-06  
   8.5   2.893e-06  
   8.6   1.788e-06  
   8.7   1.058e-06  
   8.8   5.980e-07  
   8.9   3.223e-07  
   9.0   1.655e-07  
   9.1   8.093e-08  
   9.2   3.768e-08  
   9.3   1.671e-08  
   9.4   7.063e-09  
   9.5   2.847e-09  
   9.6   1.095e-09  
   9.7   4.022e-10  
   9.8   1.412e-10  
   9.9   4.741e-11  
  10.0   1.522e-11  
  10.1   4.672e-12  
  10.2   1.370e-12  
  10.3   3.833e-13  
  10.4   1.021e-13  
  10.5   2.581e-14  
  10.6   6.174e-15  
  10.7   1.391e-15  
  10.8   2.937e-16  
  10.9   5.786e-17  
  11.0   1.058e-17  
  11.1   1.788e-18  
  11.2   2.779e-19  
  11.3   3.959e-20  
  11.4   5.151e-21  
  11.5   6.103e-22  
  11.6   6.570e-23  
  11.7   6.412e-24  
  11.8   5.663e-25  
  11.9   4.520e-26  
  12.0   3.256e-27  
  12.1   2.114e-28  
  12.2   1.237e-29  
  12.3   6.511e-31  
  12.4   3.083e-32  
  12.5   1.313e-33  
  12.6   5.021e-35  
  12.7   1.725e-36  
  12.8   5.322e-38  
  12.9   1.474e-39  
  13.0   3.662e-41  
