# z=11.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   5.447e-02  
   6.1   4.421e-02  
   6.2   3.583e-02  
   6.3   2.901e-02  
   6.4   2.346e-02  
   6.5   1.896e-02  
   6.6   1.531e-02  
   6.7   1.236e-02  
   6.8   9.978e-03  
   6.9   8.055e-03  
   7.0   6.505e-03  
   7.1   5.255e-03  
   7.2   4.248e-03  
   7.3   3.437e-03  
   7.4   2.782e-03  
   7.5   2.254e-03  
   7.6   1.828e-03  
   7.7   1.483e-03  
   7.8   1.204e-03  
   7.9   9.774e-04  
   8.0   7.933e-04  
   8.1   6.434e-04  
   8.2   5.210e-04  
   8.3   4.208e-04  
   8.4   3.387e-04  
   8.5   2.711e-04  
   8.6   2.155e-04  
   8.7   1.697e-04  
   8.8   1.321e-04  
   8.9   1.013e-04  
   9.0   7.625e-05  
   9.1   5.621e-05  
   9.2   4.041e-05  
   9.3   2.823e-05  
   9.4   1.910e-05  
   9.5   1.247e-05  
   9.6   7.826e-06  
   9.7   4.708e-06  
   9.8   2.706e-06  
   9.9   1.482e-06  
  10.0   7.711e-07  
  10.1   3.805e-07  
  10.2   1.776e-07  
  10.3   7.838e-08  
  10.4   3.266e-08  
  10.5   1.285e-08  
  10.6   4.772e-09  
  10.7   1.675e-09  
  10.8   5.566e-10  
  10.9   1.753e-10  
  11.0   5.244e-11  
  11.1   1.492e-11  
  11.2   4.039e-12  
  11.3   1.042e-12  
  11.4   2.562e-13  
  11.5   5.993e-14  
  11.6   1.333e-14  
  11.7   2.813e-15  
  11.8   5.621e-16  
  11.9   1.061e-16  
  12.0   1.886e-17  
  12.1   3.147e-18  
  12.2   4.914e-19  
  12.3   7.154e-20  
  12.4   9.674e-21  
  12.5   1.211e-21  
  12.6   1.397e-22  
  12.7   1.481e-23  
  12.8   1.438e-24  
  12.9   1.276e-25  
  13.0   1.031e-26  
