# z=16.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   8.948e-03  
   6.1   6.992e-03  
   6.2   5.478e-03  
   6.3   4.310e-03  
   6.4   3.408e-03  
   6.5   2.709e-03  
   6.6   2.166e-03  
   6.7   1.742e-03  
   6.8   1.407e-03  
   6.9   1.142e-03  
   7.0   9.303e-04  
   7.1   7.596e-04  
   7.2   6.213e-04  
   7.3   5.085e-04  
   7.4   4.161e-04  
   7.5   3.401e-04  
   7.6   2.773e-04  
   7.7   2.253e-04  
   7.8   1.822e-04  
   7.9   1.465e-04  
   8.0   1.167e-04  
   8.1   9.206e-05  
   8.2   7.162e-05  
   8.3   5.479e-05  
   8.4   4.106e-05  
   8.5   3.002e-05  
   8.6   2.133e-05  
   8.7   1.467e-05  
   8.8   9.725e-06  
   8.9   6.195e-06  
   9.0   3.781e-06  
   9.1   2.206e-06  
   9.2   1.228e-06  
   9.3   6.515e-07  
   9.4   3.293e-07  
   9.5   1.585e-07  
   9.6   7.269e-08  
   9.7   3.178e-08  
   9.8   1.325e-08  
   9.9   5.279e-09  
  10.0   2.009e-09  
  10.1   7.311e-10  
  10.2   2.546e-10  
  10.3   8.481e-11  
  10.4   2.704e-11  
  10.5   8.244e-12  
  10.6   2.403e-12  
  10.7   6.687e-13  
  10.8   1.775e-13  
  10.9   4.483e-14  
  11.0   1.075e-14  
  11.1   2.443e-15  
  11.2   5.235e-16  
  11.3   1.055e-16  
  11.4   1.988e-17  
  11.5   3.492e-18  
  11.6   5.687e-19  
  11.7   8.554e-20  
  11.8   1.183e-20  
  11.9   1.500e-21  
  12.0   1.737e-22  
  12.1   1.832e-23  
  12.2   1.756e-24  
  12.3   1.527e-25  
  12.4   1.201e-26  
  12.5   8.542e-28  
  12.6   5.484e-29  
  12.7   3.175e-30  
  12.8   1.656e-31  
  12.9   7.775e-33  
  13.0   3.284e-34  
