# z=11.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   5.266e-02  
   6.1   4.248e-02  
   6.2   3.419e-02  
   6.3   2.745e-02  
   6.4   2.199e-02  
   6.5   1.759e-02  
   6.6   1.404e-02  
   6.7   1.118e-02  
   6.8   8.899e-03  
   6.9   7.072e-03  
   7.0   5.614e-03  
   7.1   4.454e-03  
   7.2   3.531e-03  
   7.3   2.798e-03  
   7.4   2.217e-03  
   7.5   1.756e-03  
   7.6   1.390e-03  
   7.7   1.100e-03  
   7.8   8.699e-04  
   7.9   6.868e-04  
   8.0   5.409e-04  
   8.1   4.246e-04  
   8.2   3.315e-04  
   8.3   2.571e-04  
   8.4   1.975e-04  
   8.5   1.499e-04  
   8.6   1.122e-04  
   8.7   8.243e-05  
   8.8   5.933e-05  
   8.9   4.171e-05  
   9.0   2.855e-05  
   9.1   1.897e-05  
   9.2   1.222e-05  
   9.3   7.604e-06  
   9.4   4.563e-06  
   9.5   2.634e-06  
   9.6   1.459e-06  
   9.7   7.739e-07  
   9.8   3.917e-07  
   9.9   1.887e-07  
  10.0   8.628e-08  
  10.1   3.737e-08  
  10.2   1.530e-08  
  10.3   5.913e-09  
  10.4   2.155e-09  
  10.5   7.406e-10  
  10.6   2.401e-10  
  10.7   7.344e-11  
  10.8   2.123e-11  
  10.9   5.805e-12  
  11.0   1.503e-12  
  11.1   3.687e-13  
  11.2   8.576e-14  
  11.3   1.891e-14  
  11.4   3.948e-15  
  11.5   7.798e-16  
  11.6   1.455e-16  
  11.7   2.557e-17  
  11.8   4.225e-18  
  11.9   6.538e-19  
  12.0   9.447e-20  
  12.1   1.270e-20  
  12.2   1.582e-21  
  12.3   1.819e-22  
  12.4   1.926e-23  
  12.5   1.870e-24  
  12.6   1.660e-25  
  12.7   1.344e-26  
  12.8   9.897e-28  
  12.9   6.618e-29  
  13.0   4.010e-30  
