# z=17.0: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   4.574e-03  
   6.1   3.350e-03  
   6.2   2.481e-03  
   6.3   1.864e-03  
   6.4   1.421e-03  
   6.5   1.099e-03  
   6.6   8.608e-04  
   6.7   6.814e-04  
   6.8   5.436e-04  
   6.9   4.361e-04  
   7.0   3.511e-04  
   7.1   2.830e-04  
   7.2   2.280e-04  
   7.3   1.833e-04  
   7.4   1.467e-04  
   7.5   1.168e-04  
   7.6   9.211e-05  
   7.7   7.186e-05  
   7.8   5.525e-05  
   7.9   4.171e-05  
   8.0   3.080e-05  
   8.1   2.216e-05  
   8.2   1.546e-05  
   8.3   1.042e-05  
   8.4   6.766e-06  
   8.5   4.215e-06  
   8.6   2.513e-06  
   8.7   1.431e-06  
   8.8   7.776e-07  
   8.9   4.025e-07  
   9.0   1.985e-07  
   9.1   9.324e-08  
   9.2   4.174e-08  
   9.3   1.782e-08  
   9.4   7.258e-09  
   9.5   2.824e-09  
   9.6   1.050e-09  
   9.7   3.733e-10  
   9.8   1.270e-10  
   9.9   4.134e-11  
  10.0   1.287e-11  
  10.1   3.832e-12  
  10.2   1.090e-12  
  10.3   2.958e-13  
  10.4   7.647e-14  
  10.5   1.879e-14  
  10.6   4.376e-15  
  10.7   9.625e-16  
  10.8   1.992e-16  
  10.9   3.862e-17  
  11.0   6.983e-18  
  11.1   1.172e-18  
  11.2   1.818e-19  
  11.3   2.594e-20  
  11.4   3.396e-21  
  11.5   4.062e-22  
  11.6   4.428e-23  
  11.7   4.388e-24  
  11.8   3.943e-25  
  11.9   3.209e-26  
  12.0   2.361e-27  
  12.1   1.568e-28  
  12.2   9.393e-30  
  12.3   5.070e-31  
  12.4   2.463e-32  
  12.5   1.077e-33  
  12.6   4.234e-35  
  12.7   1.496e-36  
  12.8   4.748e-38  
  12.9   1.353e-39  
  13.0   3.462e-41  
