# z=23.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   9.141e-05  
   6.1   7.532e-05  
   6.2   6.189e-05  
   6.3   5.070e-05  
   6.4   4.139e-05  
   6.5   3.366e-05  
   6.6   2.725e-05  
   6.7   2.195e-05  
   6.8   1.756e-05  
   6.9   1.394e-05  
   7.0   1.097e-05  
   7.1   8.531e-06  
   7.2   6.542e-06  
   7.3   4.932e-06  
   7.4   3.643e-06  
   7.5   2.628e-06  
   7.6   1.843e-06  
   7.7   1.252e-06  
   7.8   8.213e-07  
   7.9   5.182e-07  
   8.0   3.136e-07  
   8.1   1.815e-07  
   8.2   1.003e-07  
   8.3   5.285e-08  
   8.4   2.651e-08  
   8.5   1.266e-08  
   8.6   5.752e-09  
   8.7   2.488e-09  
   8.8   1.025e-09  
   8.9   4.023e-10  
   9.0   1.506e-10  
   9.1   5.383e-11  
   9.2   1.836e-11  
   9.3   5.981e-12  
   9.4   1.858e-12  
   9.5   5.496e-13  
   9.6   1.543e-13  
   9.7   4.099e-14  
   9.8   1.025e-14  
   9.9   2.402e-15  
  10.0   5.244e-16  
  10.1   1.062e-16  
  10.2   1.983e-17  
  10.3   3.403e-18  
  10.4   5.345e-19  
  10.5   7.658e-20  
  10.6   9.980e-21  
  10.7   1.180e-21  
  10.8   1.264e-22  
  10.9   1.225e-23  
  11.0   1.071e-24  
  11.1   8.450e-26  
  11.2   6.006e-27  
  11.3   3.843e-28  
  11.4   2.212e-29  
  11.5   1.145e-30  
  11.6   5.325e-32  
  11.7   2.225e-33  
  11.8   8.347e-35  
  11.9   2.811e-36  
  12.0   8.495e-38  
  12.1   2.303e-39  
  12.2   5.601e-41  
  12.3   1.221e-42  
  12.4   2.388e-44  
  12.5   4.187e-46  
  12.6   6.578e-48  
  12.7   9.264e-50  
  12.8   1.169e-51  
  12.9   1.322e-53  
  13.0   1.340e-55  
