# z=9.0: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.352e-01  
   6.1   1.116e-01  
   6.2   9.193e-02  
   6.3   7.560e-02  
   6.4   6.206e-02  
   6.5   5.087e-02  
   6.6   4.163e-02  
   6.7   3.402e-02  
   6.8   2.776e-02  
   6.9   2.263e-02  
   7.0   1.843e-02  
   7.1   1.500e-02  
   7.2   1.221e-02  
   7.3   9.929e-03  
   7.4   8.076e-03  
   7.5   6.570e-03  
   7.6   5.347e-03  
   7.7   4.354e-03  
   7.8   3.548e-03  
   7.9   2.894e-03  
   8.0   2.363e-03  
   8.1   1.930e-03  
   8.2   1.579e-03  
   8.3   1.292e-03  
   8.4   1.058e-03  
   8.5   8.672e-04  
   8.6   7.106e-04  
   8.7   5.821e-04  
   8.8   4.763e-04  
   8.9   3.891e-04  
   9.0   3.169e-04  
   9.1   2.571e-04  
   9.2   2.074e-04  
   9.3   1.660e-04  
   9.4   1.315e-04  
   9.5   1.029e-04  
   9.6   7.925e-05  
   9.7   5.989e-05  
   9.8   4.425e-05  
   9.9   3.185e-05  
  10.0   2.224e-05  
  10.1   1.502e-05  
  10.2   9.768e-06  
  10.3   6.097e-06  
  10.4   3.640e-06  
  10.5   2.073e-06  
  10.6   1.123e-06  
  10.7   5.778e-07  
  10.8   2.816e-07  
  10.9   1.299e-07  
  11.0   5.670e-08  
  11.1   2.340e-08  
  11.2   9.128e-09  
  11.3   3.369e-09  
  11.4   1.177e-09  
  11.5   3.896e-10  
  11.6   1.222e-10  
  11.7   3.637e-11  
  11.8   1.027e-11  
  11.9   2.748e-12  
  12.0   6.977e-13  
  12.1   1.678e-13  
  12.2   3.821e-14  
  12.3   8.223e-15  
  12.4   1.671e-15  
  12.5   3.200e-16  
  12.6   5.765e-17  
  12.7   9.753e-18  
  12.8   1.546e-18  
  12.9   2.290e-19  
  13.0   3.162e-20  
