# z=24.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.280e-05  
   6.1   1.017e-05  
   6.2   8.019e-06  
   6.3   6.255e-06  
   6.4   4.818e-06  
   6.5   3.653e-06  
   6.6   2.719e-06  
   6.7   1.980e-06  
   6.8   1.404e-06  
   6.9   9.671e-07  
   7.0   6.440e-07  
   7.1   4.133e-07  
   7.2   2.548e-07  
   7.3   1.504e-07  
   7.4   8.487e-08  
   7.5   4.568e-08  
   7.6   2.342e-08  
   7.7   1.143e-08  
   7.8   5.311e-09  
   7.9   2.348e-09  
   8.0   9.879e-10  
   8.1   3.961e-10  
   8.2   1.514e-10  
   8.3   5.517e-11  
   8.4   1.919e-11  
   8.5   6.367e-12  
   8.6   2.013e-12  
   8.7   6.054e-13  
   8.8   1.726e-13  
   8.9   4.648e-14  
   9.0   1.177e-14  
   9.1   2.785e-15  
   9.2   6.131e-16  
   9.3   1.249e-16  
   9.4   2.345e-17  
   9.5   4.038e-18  
   9.6   6.355e-19  
   9.7   9.115e-20  
   9.8   1.188e-20  
   9.9   1.404e-21  
  10.0   1.502e-22  
  10.1   1.452e-23  
  10.2   1.267e-24  
  10.3   9.964e-26  
  10.4   7.060e-27  
  10.5   4.502e-28  
  10.6   2.582e-29  
  10.7   1.331e-30  
  10.8   6.169e-32  
  10.9   2.567e-33  
  11.0   9.591e-35  
  11.1   3.216e-36  
  11.2   9.678e-38  
  11.3   2.613e-39  
  11.4   6.326e-41  
  11.5   1.374e-42  
  11.6   2.674e-44  
  11.7   4.668e-46  
  11.8   7.303e-48  
  11.9   1.024e-49  
  12.0   1.287e-51  
  12.1   1.449e-53  
  12.2   1.462e-55  
  12.3   1.322e-57  
  12.4   1.071e-59  
  12.5   7.767e-62  
  12.6   5.048e-64  
  12.7   2.939e-66  
  12.8   1.532e-68  
  12.9   7.156e-71  
  13.0   2.993e-73  
