# z=4.0: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.125e-01  
   6.1   1.870e-01  
   6.2   1.645e-01  
   6.3   1.446e-01  
   6.4   1.271e-01  
   6.5   1.115e-01  
   6.6   9.784e-02  
   6.7   8.576e-02  
   6.8   7.510e-02  
   6.9   6.571e-02  
   7.0   5.744e-02  
   7.1   5.016e-02  
   7.2   4.375e-02  
   7.3   3.812e-02  
   7.4   3.317e-02  
   7.5   2.883e-02  
   7.6   2.503e-02  
   7.7   2.169e-02  
   7.8   1.878e-02  
   7.9   1.623e-02  
   8.0   1.400e-02  
   8.1   1.206e-02  
   8.2   1.037e-02  
   8.3   8.897e-03  
   8.4   7.620e-03  
   8.5   6.513e-03  
   8.6   5.555e-03  
   8.7   4.727e-03  
   8.8   4.013e-03  
   8.9   3.398e-03  
   9.0   2.871e-03  
   9.1   2.419e-03  
   9.2   2.032e-03  
   9.3   1.703e-03  
   9.4   1.423e-03  
   9.5   1.185e-03  
   9.6   9.839e-04  
   9.7   8.144e-04  
   9.8   6.719e-04  
   9.9   5.526e-04  
  10.0   4.529e-04  
  10.1   3.699e-04  
  10.2   3.011e-04  
  10.3   2.442e-04  
  10.4   1.973e-04  
  10.5   1.588e-04  
  10.6   1.273e-04  
  10.7   1.016e-04  
  10.8   8.070e-05  
  10.9   6.378e-05  
  11.0   5.012e-05  
  11.1   3.912e-05  
  11.2   3.030e-05  
  11.3   2.325e-05  
  11.4   1.764e-05  
  11.5   1.320e-05  
  11.6   9.695e-06  
  11.7   6.965e-06  
  11.8   4.865e-06  
  11.9   3.283e-06  
  12.0   2.126e-06  
  12.1   1.313e-06  
  12.2   7.669e-07  
  12.3   4.215e-07  
  12.4   2.167e-07  
  12.5   1.036e-07  
  12.6   4.590e-08  
  12.7   1.875e-08  
  12.8   7.045e-09  
  12.9   2.427e-09  
  13.0   7.645e-10  
