# z=16.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   9.778e-03  
   6.1   7.729e-03  
   6.2   6.126e-03  
   6.3   4.874e-03  
   6.4   3.894e-03  
   6.5   3.126e-03  
   6.6   2.521e-03  
   6.7   2.043e-03  
   6.8   1.662e-03  
   6.9   1.357e-03  
   7.0   1.112e-03  
   7.1   9.125e-04  
   7.2   7.500e-04  
   7.3   6.168e-04  
   7.4   5.071e-04  
   7.5   4.166e-04  
   7.6   3.416e-04  
   7.7   2.793e-04  
   7.8   2.275e-04  
   7.9   1.844e-04  
   8.0   1.485e-04  
   8.1   1.186e-04  
   8.2   9.371e-05  
   8.3   7.306e-05  
   8.4   5.601e-05  
   8.5   4.208e-05  
   8.6   3.085e-05  
   8.7   2.199e-05  
   8.8   1.517e-05  
   8.9   1.010e-05  
   9.0   6.456e-06  
   9.1   3.957e-06  
   9.2   2.318e-06  
   9.3   1.296e-06  
   9.4   6.908e-07  
   9.5   3.507e-07  
   9.6   1.696e-07  
   9.7   7.812e-08  
   9.8   3.431e-08  
   9.9   1.437e-08  
  10.0   5.748e-09  
  10.1   2.197e-09  
  10.2   8.027e-10  
  10.3   2.806e-10  
  10.4   9.388e-11  
  10.5   3.005e-11  
  10.6   9.201e-12  
  10.7   2.693e-12  
  10.8   7.527e-13  
  10.9   2.007e-13  
  11.0   5.092e-14  
  11.1   1.227e-14  
  11.2   2.803e-15  
  11.3   6.040e-16  
  11.4   1.224e-16  
  11.5   2.322e-17  
  11.6   4.104e-18  
  11.7   6.733e-19  
  11.8   1.020e-19  
  11.9   1.422e-20  
  12.0   1.818e-21  
  12.1   2.123e-22  
  12.2   2.259e-23  
  12.3   2.184e-24  
  12.4   1.916e-25  
  12.5   1.521e-26  
  12.6   1.092e-27  
  12.7   7.076e-29  
  12.8   4.136e-30  
  12.9   2.178e-31  
  13.0   1.032e-32  
