# z=9.0: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.378e-01  
   6.1   1.141e-01  
   6.2   9.437e-02  
   6.3   7.795e-02  
   6.4   6.432e-02  
   6.5   5.301e-02  
   6.6   4.366e-02  
   6.7   3.593e-02  
   6.8   2.956e-02  
   6.9   2.431e-02  
   7.0   1.998e-02  
   7.1   1.643e-02  
   7.2   1.351e-02  
   7.3   1.112e-02  
   7.4   9.151e-03  
   7.5   7.538e-03  
   7.6   6.214e-03  
   7.7   5.127e-03  
   7.8   4.235e-03  
   7.9   3.501e-03  
   8.0   2.897e-03  
   8.1   2.399e-03  
   8.2   1.989e-03  
   8.3   1.650e-03  
   8.4   1.370e-03  
   8.5   1.137e-03  
   8.6   9.447e-04  
   8.7   7.845e-04  
   8.8   6.513e-04  
   8.9   5.401e-04  
   9.0   4.473e-04  
   9.1   3.696e-04  
   9.2   3.044e-04  
   9.3   2.496e-04  
   9.4   2.035e-04  
   9.5   1.646e-04  
   9.6   1.319e-04  
   9.7   1.044e-04  
   9.8   8.140e-05  
   9.9   6.232e-05  
  10.0   4.669e-05  
  10.1   3.411e-05  
  10.2   2.420e-05  
  10.3   1.662e-05  
  10.4   1.100e-05  
  10.5   6.991e-06  
  10.6   4.251e-06  
  10.7   2.464e-06  
  10.8   1.358e-06  
  10.9   7.093e-07  
  11.0   3.504e-07  
  11.1   1.634e-07  
  11.2   7.182e-08  
  11.3   2.974e-08  
  11.4   1.160e-08  
  11.5   4.261e-09  
  11.6   1.476e-09  
  11.7   4.831e-10  
  11.8   1.495e-10  
  11.9   4.386e-11  
  12.0   1.221e-11  
  12.1   3.233e-12  
  12.2   8.141e-13  
  12.3   1.949e-13  
  12.4   4.437e-14  
  12.5   9.586e-15  
  12.6   1.962e-15  
  12.7   3.796e-16  
  12.8   6.928e-17  
  12.9   1.189e-17  
  13.0   1.915e-18  
