# z=21.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   3.536e-04  
   6.1   2.941e-04  
   6.2   2.442e-04  
   6.3   2.024e-04  
   6.4   1.673e-04  
   6.5   1.379e-04  
   6.6   1.133e-04  
   6.7   9.282e-05  
   6.8   7.572e-05  
   6.9   6.148e-05  
   7.0   4.963e-05  
   7.1   3.978e-05  
   7.2   3.162e-05  
   7.3   2.487e-05  
   7.4   1.930e-05  
   7.5   1.475e-05  
   7.6   1.105e-05  
   7.7   8.097e-06  
   7.8   5.774e-06  
   7.9   3.994e-06  
   8.0   2.669e-06  
   8.1   1.717e-06  
   8.2   1.060e-06  
   8.3   6.269e-07  
   8.4   3.541e-07  
   8.5   1.907e-07  
   8.6   9.784e-08  
   8.7   4.780e-08  
   8.8   2.223e-08  
   8.9   9.841e-09  
   9.0   4.150e-09  
   9.1   1.668e-09  
   9.2   6.398e-10  
   9.3   2.343e-10  
   9.4   8.194e-11  
   9.5   2.740e-11  
   9.6   8.756e-12  
   9.7   2.674e-12  
   9.8   7.794e-13  
   9.9   2.164e-13  
  10.0   5.709e-14  
  10.1   1.426e-14  
  10.2   3.356e-15  
  10.3   7.409e-16  
  10.4   1.526e-16  
  10.5   2.920e-17  
  10.6   5.162e-18  
  10.7   8.396e-19  
  10.8   1.251e-19  
  10.9   1.704e-20  
  11.0   2.112e-21  
  11.1   2.378e-22  
  11.2   2.427e-23  
  11.3   2.242e-24  
  11.4   1.871e-25  
  11.5   1.409e-26  
  11.6   9.564e-28  
  11.7   5.847e-29  
  11.8   3.217e-30  
  11.9   1.592e-31  
  12.0   7.082e-33  
  12.1   2.830e-34  
  12.2   1.016e-35  
  12.3   3.274e-37  
  12.4   9.469e-39  
  12.5   2.457e-40  
  12.6   5.720e-42  
  12.7   1.194e-43  
  12.8   2.236e-45  
  12.9   3.754e-47  
  13.0   5.648e-49  
