# z=16.0: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.024e-02  
   6.1   8.051e-03  
   6.2   6.328e-03  
   6.3   4.977e-03  
   6.4   3.920e-03  
   6.5   3.096e-03  
   6.6   2.453e-03  
   6.7   1.951e-03  
   6.8   1.558e-03  
   6.9   1.249e-03  
   7.0   1.005e-03  
   7.1   8.116e-04  
   7.2   6.569e-04  
   7.3   5.326e-04  
   7.4   4.321e-04  
   7.5   3.505e-04  
   7.6   2.839e-04  
   7.7   2.292e-04  
   7.8   1.842e-04  
   7.9   1.471e-04  
   8.0   1.165e-04  
   8.1   9.111e-05  
   8.2   7.021e-05  
   8.3   5.310e-05  
   8.4   3.926e-05  
   8.5   2.825e-05  
   8.6   1.971e-05  
   8.7   1.327e-05  
   8.8   8.596e-06  
   8.9   5.339e-06  
   9.0   3.171e-06  
   9.1   1.798e-06  
   9.2   9.714e-07  
   9.3   5.000e-07  
   9.4   2.450e-07  
   9.5   1.144e-07  
   9.6   5.087e-08  
   9.7   2.158e-08  
   9.8   8.739e-09  
   9.9   3.382e-09  
  10.0   1.251e-09  
  10.1   4.430e-10  
  10.2   1.501e-10  
  10.3   4.869e-11  
  10.4   1.511e-11  
  10.5   4.483e-12  
  10.6   1.271e-12  
  10.7   3.437e-13  
  10.8   8.859e-14  
  10.9   2.171e-14  
  11.0   5.045e-15  
  11.1   1.109e-15  
  11.2   2.295e-16  
  11.3   4.458e-17  
  11.4   8.092e-18  
  11.5   1.366e-18  
  11.6   2.136e-19  
  11.7   3.079e-20  
  11.8   4.078e-21  
  11.9   4.944e-22  
  12.0   5.470e-23  
  12.1   5.509e-24  
  12.2   5.039e-25  
  12.3   4.177e-26  
  12.4   3.133e-27  
  12.5   2.123e-28  
  12.6   1.298e-29  
  12.7   7.158e-31  
  12.8   3.555e-32  
  12.9   1.589e-33  
  13.0   6.388e-35  
