# z=6.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.831e-01  
   6.1   2.404e-01  
   6.2   2.039e-01  
   6.3   1.727e-01  
   6.4   1.462e-01  
   6.5   1.236e-01  
   6.6   1.043e-01  
   6.7   8.801e-02  
   6.8   7.415e-02  
   6.9   6.240e-02  
   7.0   5.245e-02  
   7.1   4.404e-02  
   7.2   3.694e-02  
   7.3   3.095e-02  
   7.4   2.590e-02  
   7.5   2.166e-02  
   7.6   1.809e-02  
   7.7   1.510e-02  
   7.8   1.260e-02  
   7.9   1.050e-02  
   8.0   8.753e-03  
   8.1   7.290e-03  
   8.2   6.071e-03  
   8.3   5.055e-03  
   8.4   4.209e-03  
   8.5   3.505e-03  
   8.6   2.919e-03  
   8.7   2.432e-03  
   8.8   2.026e-03  
   8.9   1.689e-03  
   9.0   1.409e-03  
   9.1   1.175e-03  
   9.2   9.809e-04  
   9.3   8.188e-04  
   9.4   6.837e-04  
   9.5   5.708e-04  
   9.6   4.765e-04  
   9.7   3.977e-04  
   9.8   3.317e-04  
   9.9   2.763e-04  
  10.0   2.298e-04  
  10.1   1.907e-04  
  10.2   1.578e-04  
  10.3   1.300e-04  
  10.4   1.065e-04  
  10.5   8.662e-05  
  10.6   6.981e-05  
  10.7   5.560e-05  
  10.8   4.365e-05  
  10.9   3.367e-05  
  11.0   2.542e-05  
  11.1   1.873e-05  
  11.2   1.341e-05  
  11.3   9.284e-06  
  11.4   6.197e-06  
  11.5   3.969e-06  
  11.6   2.431e-06  
  11.7   1.418e-06  
  11.8   7.847e-07  
  11.9   4.110e-07  
  12.0   2.031e-07  
  12.1   9.453e-08  
  12.2   4.135e-08  
  12.3   1.699e-08  
  12.4   6.550e-09  
  12.5   2.370e-09  
  12.6   8.057e-10  
  12.7   2.575e-10  
  12.8   7.751e-11  
  12.9   2.201e-11  
  13.0   5.909e-12  
