# z=23.0: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   5.555e-05  
   6.1   4.532e-05  
   6.2   3.682e-05  
   6.3   2.976e-05  
   6.4   2.392e-05  
   6.5   1.909e-05  
   6.6   1.511e-05  
   6.7   1.184e-05  
   6.8   9.152e-06  
   6.9   6.968e-06  
   7.0   5.206e-06  
   7.1   3.804e-06  
   7.2   2.708e-06  
   7.3   1.870e-06  
   7.4   1.249e-06  
   7.5   8.039e-07  
   7.6   4.968e-07  
   7.7   2.940e-07  
   7.8   1.663e-07  
   7.9   8.968e-08  
   8.0   4.608e-08  
   8.1   2.254e-08  
   8.2   1.049e-08  
   8.3   4.650e-09  
   8.4   1.962e-09  
   8.5   7.885e-10  
   8.6   3.022e-10  
   8.7   1.105e-10  
   8.8   3.859e-11  
   8.9   1.286e-11  
   9.0   4.094e-12  
   9.1   1.242e-12  
   9.2   3.584e-13  
   9.3   9.808e-14  
   9.4   2.535e-14  
   9.5   6.157e-15  
   9.6   1.398e-15  
   9.7   2.954e-16  
   9.8   5.777e-17  
   9.9   1.041e-17  
  10.0   1.720e-18  
  10.1   2.600e-19  
  10.2   3.579e-20  
  10.3   4.480e-21  
  10.4   5.085e-22  
  10.5   5.224e-23  
  10.6   4.851e-24  
  10.7   4.066e-25  
  10.8   3.072e-26  
  10.9   2.092e-27  
  11.0   1.282e-28  
  11.1   7.063e-30  
  11.2   3.500e-31  
  11.3   1.558e-32  
  11.4   6.232e-34  
  11.5   2.238e-35  
  11.6   7.212e-37  
  11.7   2.086e-38  
  11.8   5.412e-40  
  11.9   1.259e-41  
  12.0   2.629e-43  
  12.1   4.919e-45  
  12.2   8.253e-47  
  12.3   1.241e-48  
  12.4   1.673e-50  
  12.5   2.021e-52  
  12.6   2.187e-54  
  12.7   2.122e-56  
  12.8   1.844e-58  
  12.9   1.435e-60  
  13.0   1.001e-62  
