# z=19.0: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.040e-03  
   6.1   8.599e-04  
   6.2   7.118e-04  
   6.3   5.893e-04  
   6.4   4.877e-04  
   6.5   4.032e-04  
   6.6   3.329e-04  
   6.7   2.744e-04  
   6.8   2.256e-04  
   6.9   1.850e-04  
   7.0   1.513e-04  
   7.1   1.232e-04  
   7.2   9.976e-05  
   7.3   8.032e-05  
   7.4   6.416e-05  
   7.5   5.074e-05  
   7.6   3.965e-05  
   7.7   3.051e-05  
   7.8   2.304e-05  
   7.9   1.702e-05  
   8.0   1.224e-05  
   8.1   8.546e-06  
   8.2   5.766e-06  
   8.3   3.747e-06  
   8.4   2.337e-06  
   8.5   1.396e-06  
   8.6   7.970e-07  
   8.7   4.340e-07  
   8.8   2.252e-07  
   8.9   1.113e-07  
   9.0   5.238e-08  
   9.1   2.348e-08  
   9.2   1.003e-08  
   9.3   4.086e-09  
   9.4   1.589e-09  
   9.5   5.900e-10  
   9.6   2.094e-10  
   9.7   7.106e-11  
   9.8   2.306e-11  
   9.9   7.158e-12  
  10.0   2.124e-12  
  10.1   6.015e-13  
  10.2   1.624e-13  
  10.3   4.168e-14  
  10.4   1.014e-14  
  10.5   2.330e-15  
  10.6   5.031e-16  
  10.7   1.017e-16  
  10.8   1.912e-17  
  10.9   3.334e-18  
  11.0   5.360e-19  
  11.1   7.918e-20  
  11.2   1.071e-20  
  11.3   1.321e-21  
  11.4   1.483e-22  
  11.5   1.511e-23  
  11.6   1.395e-24  
  11.7   1.165e-25  
  11.8   8.792e-27  
  11.9   5.984e-28  
  12.0   3.671e-29  
  12.1   2.028e-30  
  12.2   1.008e-31  
  12.3   4.506e-33  
  12.4   1.811e-34  
  12.5   6.537e-36  
  12.6   2.120e-37  
  12.7   6.170e-39  
  12.8   1.612e-40  
  12.9   3.779e-42  
  13.0   7.947e-44  
