# z=19.0: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.606e-03  
   6.1   1.337e-03  
   6.2   1.114e-03  
   6.3   9.278e-04  
   6.4   7.725e-04  
   6.5   6.426e-04  
   6.6   5.339e-04  
   6.7   4.429e-04  
   6.8   3.668e-04  
   6.9   3.032e-04  
   7.0   2.500e-04  
   7.1   2.056e-04  
   7.2   1.685e-04  
   7.3   1.376e-04  
   7.4   1.119e-04  
   7.5   9.043e-05  
   7.6   7.259e-05  
   7.7   5.776e-05  
   7.8   4.546e-05  
   7.9   3.530e-05  
   8.0   2.695e-05  
   8.1   2.017e-05  
   8.2   1.473e-05  
   8.3   1.046e-05  
   8.4   7.195e-06  
   8.5   4.776e-06  
   8.6   3.048e-06  
   8.7   1.866e-06  
   8.8   1.092e-06  
   8.9   6.106e-07  
   9.0   3.255e-07  
   9.1   1.652e-07  
   9.2   7.990e-08  
   9.3   3.679e-08  
   9.4   1.614e-08  
   9.5   6.750e-09  
   9.6   2.693e-09  
   9.7   1.026e-09  
   9.8   3.732e-10  
   9.9   1.298e-10  
  10.0   4.318e-11  
  10.1   1.374e-11  
  10.2   4.180e-12  
  10.3   1.215e-12  
  10.4   3.368e-13  
  10.5   8.893e-14  
  10.6   2.230e-14  
  10.7   5.290e-15  
  10.8   1.183e-15  
  10.9   2.481e-16  
  11.0   4.859e-17  
  11.1   8.839e-18  
  11.2   1.487e-18  
  11.3   2.303e-19  
  11.4   3.271e-20  
  11.5   4.247e-21  
  11.6   5.025e-22  
  11.7   5.404e-23  
  11.8   5.270e-24  
  11.9   4.654e-25  
  12.0   3.714e-26  
  12.1   2.676e-27  
  12.2   1.739e-28  
  12.3   1.018e-29  
  12.4   5.365e-31  
  12.5   2.543e-32  
  12.6   1.084e-33  
  12.7   4.153e-35  
  12.8   1.429e-36  
  12.9   4.415e-38  
  13.0   1.225e-39  
