# z=17.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   4.566e-03  
   6.1   3.566e-03  
   6.2   2.821e-03  
   6.3   2.258e-03  
   6.4   1.824e-03  
   6.5   1.485e-03  
   6.6   1.215e-03  
   6.7   9.980e-04  
   6.8   8.217e-04  
   6.9   6.773e-04  
   7.0   5.584e-04  
   7.1   4.601e-04  
   7.2   3.786e-04  
   7.3   3.109e-04  
   7.4   2.546e-04  
   7.5   2.078e-04  
   7.6   1.688e-04  
   7.7   1.364e-04  
   7.8   1.095e-04  
   7.9   8.710e-05  
   8.0   6.853e-05  
   8.1   5.317e-05  
   8.2   4.055e-05  
   8.3   3.029e-05  
   8.4   2.207e-05  
   8.5   1.562e-05  
   8.6   1.071e-05  
   8.7   7.072e-06  
   8.8   4.490e-06  
   8.9   2.731e-06  
   9.0   1.589e-06  
   9.1   8.818e-07  
   9.2   4.666e-07  
   9.3   2.353e-07  
   9.4   1.130e-07  
   9.5   5.168e-08  
   9.6   2.254e-08  
   9.7   9.374e-09  
   9.8   3.722e-09  
   9.9   1.412e-09  
  10.0   5.118e-10  
  10.1   1.775e-10  
  10.2   5.887e-11  
  10.3   1.868e-11  
  10.4   5.670e-12  
  10.5   1.644e-12  
  10.6   4.553e-13  
  10.7   1.201e-13  
  10.8   3.015e-14  
  10.9   7.177e-15  
  11.0   1.615e-15  
  11.1   3.422e-16  
  11.2   6.796e-17  
  11.3   1.259e-17  
  11.4   2.168e-18  
  11.5   3.450e-19  
  11.6   5.056e-20  
  11.7   6.796e-21  
  11.8   8.350e-22  
  11.9   9.351e-23  
  12.0   9.521e-24  
  12.1   8.794e-25  
  12.2   7.356e-26  
  12.3   5.562e-27  
  12.4   3.798e-28  
  12.5   2.339e-29  
  12.6   1.298e-30  
  12.7   6.483e-32  
  12.8   2.914e-33  
  12.9   1.178e-34  
  13.0   4.278e-36  
