# z=12.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   3.754e-02  
   6.1   3.129e-02  
   6.2   2.611e-02  
   6.3   2.180e-02  
   6.4   1.822e-02  
   6.5   1.524e-02  
   6.6   1.275e-02  
   6.7   1.068e-02  
   6.8   8.951e-03  
   6.9   7.505e-03  
   7.0   6.296e-03  
   7.1   5.283e-03  
   7.2   4.434e-03  
   7.3   3.723e-03  
   7.4   3.125e-03  
   7.5   2.623e-03  
   7.6   2.201e-03  
   7.7   1.846e-03  
   7.8   1.548e-03  
   7.9   1.296e-03  
   8.0   1.085e-03  
   8.1   9.067e-04  
   8.2   7.567e-04  
   8.3   6.303e-04  
   8.4   5.238e-04  
   8.5   4.340e-04  
   8.6   3.583e-04  
   8.7   2.944e-04  
   8.8   2.405e-04  
   8.9   1.949e-04  
   9.0   1.564e-04  
   9.1   1.241e-04  
   9.2   9.687e-05  
   9.3   7.423e-05  
   9.4   5.560e-05  
   9.5   4.053e-05  
   9.6   2.863e-05  
   9.7   1.950e-05  
   9.8   1.275e-05  
   9.9   7.972e-06  
  10.0   4.746e-06  
  10.1   2.683e-06  
  10.2   1.436e-06  
  10.3   7.260e-07  
  10.4   3.466e-07  
  10.5   1.562e-07  
  10.6   6.645e-08  
  10.7   2.674e-08  
  10.8   1.020e-08  
  10.9   3.700e-09  
  11.0   1.279e-09  
  11.1   4.227e-10  
  11.2   1.338e-10  
  11.3   4.064e-11  
  11.4   1.184e-11  
  11.5   3.309e-12  
  11.6   8.853e-13  
  11.7   2.263e-13  
  11.8   5.518e-14  
  11.9   1.280e-14  
  12.0   2.816e-15  
  12.1   5.864e-16  
  12.2   1.152e-16  
  12.3   2.128e-17  
  12.4   3.684e-18  
  12.5   5.953e-19  
  12.6   8.944e-20  
  12.7   1.245e-20  
  12.8   1.598e-21  
  12.9   1.885e-22  
  13.0   2.039e-23  
