# z=12.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   3.295e-02  
   6.1   2.642e-02  
   6.2   2.114e-02  
   6.3   1.688e-02  
   6.4   1.346e-02  
   6.5   1.071e-02  
   6.6   8.517e-03  
   6.7   6.763e-03  
   6.8   5.366e-03  
   6.9   4.253e-03  
   7.0   3.370e-03  
   7.1   2.669e-03  
   7.2   2.113e-03  
   7.3   1.672e-03  
   7.4   1.322e-03  
   7.5   1.045e-03  
   7.6   8.251e-04  
   7.7   6.503e-04  
   7.8   5.112e-04  
   7.9   4.004e-04  
   8.0   3.120e-04  
   8.1   2.415e-04  
   8.2   1.852e-04  
   8.3   1.405e-04  
   8.4   1.052e-04  
   8.5   7.744e-05  
   8.6   5.593e-05  
   8.7   3.950e-05  
   8.8   2.719e-05  
   8.9   1.818e-05  
   9.0   1.176e-05  
   9.1   7.328e-06  
   9.2   4.382e-06  
   9.3   2.504e-06  
   9.4   1.363e-06  
   9.5   7.034e-07  
   9.6   3.436e-07  
   9.7   1.584e-07  
   9.8   6.885e-08  
   9.9   2.819e-08  
  10.0   1.088e-08  
  10.1   3.958e-09  
  10.2   1.361e-09  
  10.3   4.430e-10  
  10.4   1.369e-10  
  10.5   4.022e-11  
  10.6   1.126e-11  
  10.7   3.010e-12  
  10.8   7.678e-13  
  10.9   1.868e-13  
  11.0   4.333e-14  
  11.1   9.561e-15  
  11.2   2.002e-15  
  11.3   3.970e-16  
  11.4   7.428e-17  
  11.5   1.307e-17  
  11.6   2.156e-18  
  11.7   3.320e-19  
  11.8   4.752e-20  
  11.9   6.300e-21  
  12.0   7.705e-22  
  12.1   8.661e-23  
  12.2   8.919e-24  
  12.3   8.390e-25  
  12.4   7.190e-26  
  12.5   5.600e-27  
  12.6   3.956e-28  
  12.7   2.531e-29  
  12.8   1.464e-30  
  12.9   7.645e-32  
  13.0   3.602e-33  
