# z=7.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.534e-01  
   6.1   2.134e-01  
   6.2   1.794e-01  
   6.3   1.505e-01  
   6.4   1.261e-01  
   6.5   1.054e-01  
   6.6   8.793e-02  
   6.7   7.321e-02  
   6.8   6.082e-02  
   6.9   5.041e-02  
   7.0   4.169e-02  
   7.1   3.439e-02  
   7.2   2.830e-02  
   7.3   2.322e-02  
   7.4   1.900e-02  
   7.5   1.551e-02  
   7.6   1.262e-02  
   7.7   1.024e-02  
   7.8   8.280e-03  
   7.9   6.677e-03  
   8.0   5.368e-03  
   8.1   4.302e-03  
   8.2   3.438e-03  
   8.3   2.739e-03  
   8.4   2.176e-03  
   8.5   1.724e-03  
   8.6   1.362e-03  
   8.7   1.073e-03  
   8.8   8.429e-04  
   8.9   6.601e-04  
   9.0   5.152e-04  
   9.1   4.003e-04  
   9.2   3.094e-04  
   9.3   2.375e-04  
   9.4   1.807e-04  
   9.5   1.358e-04  
   9.6   1.006e-04  
   9.7   7.320e-05  
   9.8   5.209e-05  
   9.9   3.612e-05  
  10.0   2.431e-05  
  10.1   1.582e-05  
  10.2   9.926e-06  
  10.3   5.985e-06  
  10.4   3.461e-06  
  10.5   1.917e-06  
  10.6   1.017e-06  
  10.7   5.175e-07  
  10.8   2.533e-07  
  10.9   1.198e-07  
  11.0   5.509e-08  
  11.1   2.472e-08  
  11.2   1.086e-08  
  11.3   4.669e-09  
  11.4   1.954e-09  
  11.5   7.900e-10  
  11.6   3.061e-10  
  11.7   1.127e-10  
  11.8   3.916e-11  
  11.9   1.278e-11  
  12.0   3.896e-12  
  12.1   1.108e-12  
  12.2   2.929e-13  
  12.3   7.194e-14  
  12.4   1.639e-14  
  12.5   3.465e-15  
  12.6   6.786e-16  
  12.7   1.232e-16  
  12.8   2.070e-17  
  12.9   3.223e-18  
  13.0   4.643e-19  
