# z=18.0: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   3.217e-03  
   6.1   2.589e-03  
   6.2   2.105e-03  
   6.3   1.724e-03  
   6.4   1.419e-03  
   6.5   1.172e-03  
   6.6   9.699e-04  
   6.7   8.033e-04  
   6.8   6.652e-04  
   6.9   5.505e-04  
   7.0   4.551e-04  
   7.1   3.755e-04  
   7.2   3.092e-04  
   7.3   2.539e-04  
   7.4   2.078e-04  
   7.5   1.694e-04  
   7.6   1.375e-04  
   7.7   1.109e-04  
   7.8   8.876e-05  
   7.9   7.037e-05  
   8.0   5.514e-05  
   8.1   4.256e-05  
   8.2   3.226e-05  
   8.3   2.392e-05  
   8.4   1.729e-05  
   8.5   1.212e-05  
   8.6   8.220e-06  
   8.7   5.368e-06  
   8.8   3.367e-06  
   8.9   2.022e-06  
   9.0   1.161e-06  
   9.1   6.355e-07  
   9.2   3.317e-07  
   9.3   1.649e-07  
   9.4   7.808e-08  
   9.5   3.522e-08  
   9.6   1.515e-08  
   9.7   6.212e-09  
   9.8   2.432e-09  
   9.9   9.098e-10  
  10.0   3.253e-10  
  10.1   1.113e-10  
  10.2   3.640e-11  
  10.3   1.139e-11  
  10.4   3.407e-12  
  10.5   9.737e-13  
  10.6   2.655e-13  
  10.7   6.893e-14  
  10.8   1.700e-14  
  10.9   3.969e-15  
  11.0   8.742e-16  
  11.1   1.808e-16  
  11.2   3.496e-17  
  11.3   6.290e-18  
  11.4   1.048e-18  
  11.5   1.610e-19  
  11.6   2.271e-20  
  11.7   2.933e-21  
  11.8   3.454e-22  
  11.9   3.702e-23  
  12.0   3.601e-24  
  12.1   3.174e-25  
  12.2   2.530e-26  
  12.3   1.822e-27  
  12.4   1.184e-28  
  12.5   6.932e-30  
  12.6   3.655e-31  
  12.7   1.734e-32  
  12.8   7.402e-34  
  12.9   2.839e-35  
  13.0   9.785e-37  
