# z=24.5: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.458e-05  
   6.1   1.989e-05  
   6.2   1.602e-05  
   6.3   1.283e-05  
   6.4   1.020e-05  
   6.5   8.039e-06  
   6.6   6.272e-06  
   6.7   4.831e-06  
   6.8   3.664e-06  
   6.9   2.728e-06  
   7.0   1.986e-06  
   7.1   1.410e-06  
   7.2   9.710e-07  
   7.3   6.468e-07  
   7.4   4.153e-07  
   7.5   2.561e-07  
   7.6   1.513e-07  
   7.7   8.539e-08  
   7.8   4.598e-08  
   7.9   2.359e-08  
   8.0   1.152e-08  
   8.1   5.354e-09  
   8.2   2.368e-09  
   8.3   9.970e-10  
   8.4   3.999e-10  
   8.5   1.529e-10  
   8.6   5.576e-11  
   8.7   1.941e-11  
   8.8   6.442e-12  
   8.9   2.038e-12  
   9.0   6.131e-13  
   9.1   1.749e-13  
   9.2   4.713e-14  
   9.3   1.194e-14  
   9.4   2.827e-15  
   9.5   6.229e-16  
   9.6   1.270e-16  
   9.7   2.387e-17  
   9.8   4.114e-18  
   9.9   6.481e-19  
  10.0   9.303e-20  
  10.1   1.214e-20  
  10.2   1.436e-21  
  10.3   1.538e-22  
  10.4   1.488e-23  
  10.5   1.300e-24  
  10.6   1.023e-25  
  10.7   7.259e-27  
  10.8   4.634e-28  
  10.9   2.661e-29  
  11.0   1.374e-30  
  11.1   6.371e-32  
  11.2   2.654e-33  
  11.3   9.926e-35  
  11.4   3.332e-36  
  11.5   1.004e-37  
  11.6   2.713e-39  
  11.7   6.577e-41  
  11.8   1.430e-42  
  11.9   2.787e-44  
  12.0   4.869e-46  
  12.1   7.626e-48  
  12.2   1.071e-49  
  12.3   1.347e-51  
  12.4   1.518e-53  
  12.5   1.534e-55  
  12.6   1.388e-57  
  12.7   1.126e-59  
  12.8   8.176e-62  
  12.9   5.320e-64  
  13.0   3.100e-66  
