# z=16.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   8.398e-03  
   6.1   6.357e-03  
   6.2   4.792e-03  
   6.3   3.605e-03  
   6.4   2.711e-03  
   6.5   2.043e-03  
   6.6   1.546e-03  
   6.7   1.176e-03  
   6.8   9.011e-04  
   6.9   6.951e-04  
   7.0   5.399e-04  
   7.1   4.218e-04  
   7.2   3.310e-04  
   7.3   2.604e-04  
   7.4   2.048e-04  
   7.5   1.608e-04  
   7.6   1.255e-04  
   7.7   9.711e-05  
   7.8   7.419e-05  
   7.9   5.574e-05  
   8.0   4.101e-05  
   8.1   2.940e-05  
   8.2   2.045e-05  
   8.3   1.375e-05  
   8.4   8.894e-06  
   8.5   5.520e-06  
   8.6   3.278e-06  
   8.7   1.858e-06  
   8.8   1.004e-06  
   8.9   5.167e-07  
   9.0   2.533e-07  
   9.1   1.182e-07  
   9.2   5.260e-08  
   9.3   2.232e-08  
   9.4   9.039e-09  
   9.5   3.498e-09  
   9.6   1.295e-09  
   9.7   4.584e-10  
   9.8   1.553e-10  
   9.9   5.039e-11  
  10.0   1.564e-11  
  10.1   4.642e-12  
  10.2   1.316e-12  
  10.3   3.562e-13  
  10.4   9.186e-14  
  10.5   2.252e-14  
  10.6   5.238e-15  
  10.7   1.152e-15  
  10.8   2.387e-16  
  10.9   4.643e-17  
  11.0   8.438e-18  
  11.1   1.426e-18  
  11.2   2.233e-19  
  11.3   3.225e-20  
  11.4   4.279e-21  
  11.5   5.198e-22  
  11.6   5.763e-23  
  11.7   5.816e-24  
  11.8   5.330e-25  
  11.9   4.428e-26  
  12.0   3.328e-27  
  12.1   2.261e-28  
  12.2   1.386e-29  
  12.3   7.657e-31  
  12.4   3.811e-32  
  12.5   1.708e-33  
  12.6   6.882e-35  
  12.7   2.493e-36  
  12.8   8.118e-38  
  12.9   2.374e-39  
  13.0   6.233e-41  
