# z=6.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.690e-01  
   6.1   2.304e-01  
   6.2   1.972e-01  
   6.3   1.685e-01  
   6.4   1.438e-01  
   6.5   1.226e-01  
   6.6   1.043e-01  
   6.7   8.862e-02  
   6.8   7.519e-02  
   6.9   6.369e-02  
   7.0   5.387e-02  
   7.1   4.549e-02  
   7.2   3.835e-02  
   7.3   3.228e-02  
   7.4   2.712e-02  
   7.5   2.275e-02  
   7.6   1.906e-02  
   7.7   1.594e-02  
   7.8   1.331e-02  
   7.9   1.109e-02  
   8.0   9.235e-03  
   8.1   7.679e-03  
   8.2   6.377e-03  
   8.3   5.291e-03  
   8.4   4.385e-03  
   8.5   3.632e-03  
   8.6   3.006e-03  
   8.7   2.486e-03  
   8.8   2.056e-03  
   8.9   1.700e-03  
   9.0   1.405e-03  
   9.1   1.162e-03  
   9.2   9.607e-04  
   9.3   7.945e-04  
   9.4   6.571e-04  
   9.5   5.436e-04  
   9.6   4.498e-04  
   9.7   3.721e-04  
   9.8   3.078e-04  
   9.9   2.545e-04  
  10.0   2.102e-04  
  10.1   1.734e-04  
  10.2   1.428e-04  
  10.3   1.172e-04  
  10.4   9.586e-05  
  10.5   7.795e-05  
  10.6   6.292e-05  
  10.7   5.032e-05  
  10.8   3.975e-05  
  10.9   3.093e-05  
  11.0   2.362e-05  
  11.1   1.765e-05  
  11.2   1.284e-05  
  11.3   9.064e-06  
  11.4   6.182e-06  
  11.5   4.056e-06  
  11.6   2.550e-06  
  11.7   1.531e-06  
  11.8   8.741e-07  
  11.9   4.735e-07  
  12.0   2.427e-07  
  12.1   1.174e-07  
  12.2   5.356e-08  
  12.3   2.302e-08  
  12.4   9.313e-09  
  12.5   3.550e-09  
  12.6   1.275e-09  
  12.7   4.324e-10  
  12.8   1.385e-10  
  12.9   4.198e-11  
  13.0   1.205e-11  
