# z=23.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.275e-04  
   6.1   1.054e-04  
   6.2   8.687e-05  
   6.3   7.141e-05  
   6.4   5.852e-05  
   6.5   4.779e-05  
   6.6   3.887e-05  
   6.7   3.147e-05  
   6.8   2.533e-05  
   6.9   2.026e-05  
   7.0   1.607e-05  
   7.1   1.262e-05  
   7.2   9.797e-06  
   7.3   7.491e-06  
   7.4   5.626e-06  
   7.5   4.136e-06  
   7.6   2.965e-06  
   7.7   2.065e-06  
   7.8   1.392e-06  
   7.9   9.048e-07  
   8.0   5.652e-07  
   8.1   3.384e-07  
   8.2   1.937e-07  
   8.3   1.058e-07  
   8.4   5.504e-08  
   8.5   2.727e-08  
   8.6   1.286e-08  
   8.7   5.772e-09  
   8.8   2.466e-09  
   8.9   1.004e-09  
   9.0   3.894e-10  
   9.1   1.441e-10  
   9.2   5.094e-11  
   9.3   1.719e-11  
   9.4   5.537e-12  
   9.5   1.701e-12  
   9.6   4.974e-13  
   9.7   1.381e-13  
   9.8   3.623e-14  
   9.9   8.946e-15  
  10.0   2.069e-15  
  10.1   4.456e-16  
  10.2   8.895e-17  
  10.3   1.638e-17  
  10.4   2.769e-18  
  10.5   4.284e-19  
  10.6   6.045e-20  
  10.7   7.757e-21  
  10.8   9.032e-22  
  10.9   9.524e-23  
  11.0   9.081e-24  
  11.1   7.817e-25  
  11.2   6.069e-26  
  11.3   4.245e-27  
  11.4   2.673e-28  
  11.5   1.515e-29  
  11.6   7.716e-31  
  11.7   3.532e-32  
  11.8   1.453e-33  
  11.9   5.364e-35  
  12.0   1.778e-36  
  12.1   5.289e-38  
  12.2   1.412e-39  
  12.3   3.379e-41  
  12.4   7.256e-43  
  12.5   1.397e-44  
  12.6   2.411e-46  
  12.7   3.730e-48  
  12.8   5.173e-50  
  12.9   6.429e-52  
  13.0   7.160e-54  
