# z=13.5: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   4.893e-06   1.217e-05  
   6.1   6.319e-06   1.492e-05  
   6.2   8.160e-06   1.829e-05  
   6.3   1.054e-05   2.243e-05  
   6.4   1.361e-05   2.751e-05  
   6.5   1.758e-05   3.374e-05  
   6.6   2.270e-05   4.138e-05  
   6.7   2.931e-05   5.076e-05  
   6.8   3.786e-05   6.228e-05  
   6.9   4.889e-05   7.644e-05  
   7.0   6.314e-05   9.385e-05  
   7.1   8.154e-05   1.153e-04  
   7.2   1.053e-04   1.417e-04  
   7.3   1.360e-04   1.743e-04  
   7.4   1.757e-04   2.147e-04  
   7.5   2.269e-04   2.648e-04  
   7.6   2.931e-04   3.271e-04  
   7.7   3.787e-04   4.052e-04  
   7.8   4.894e-04   5.034e-04  
   7.9   6.327e-04   6.280e-04  
   8.0   8.183e-04   7.874e-04  
   8.1   1.059e-03   9.937e-04  
   8.2   1.373e-03   1.264e-03  
   8.3   1.782e-03   1.625e-03  
   8.4   2.319e-03   2.114e-03  
   8.5   3.029e-03   2.792e-03  
   8.6   3.980e-03   3.751e-03  
   8.7   5.270e-03   5.139e-03  
   8.8   7.060e-03   7.192e-03  
   8.9   9.608e-03   1.029e-02  
   9.0   1.335e-02   1.506e-02  
   9.1   1.905e-02   2.249e-02  
   9.2   2.803e-02   3.416e-02  
   9.3   4.254e-02   5.246e-02  
   9.4   6.625e-02   8.075e-02  
   9.5   1.043e-01   1.230e-01  
   9.6   1.615e-01   1.825e-01  
   9.7   2.379e-01   2.586e-01  
   9.8   3.240e-01   3.438e-01  
   9.9   4.075e-01   4.247e-01  
  10.0   4.784e-01   4.895e-01  
  10.1   5.295e-01   5.346e-01  
  10.2   5.613e-01   5.630e-01  
  10.3   5.794e-01   5.798e-01  
  10.4   5.893e-01   5.893e-01  
  10.5   5.944e-01   5.945e-01  
  10.6   5.971e-01   5.973e-01  
  10.7   5.985e-01   5.986e-01  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
