# z=16.0: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   4.017e-06   1.941e-05  
   6.1   5.764e-06   2.487e-05  
   6.2   8.271e-06   3.187e-05  
   6.3   1.187e-05   4.085e-05  
   6.4   1.703e-05   5.236e-05  
   6.5   2.444e-05   6.711e-05  
   6.6   3.506e-05   8.603e-05  
   6.7   5.032e-05   1.103e-04  
   6.8   7.220e-05   1.414e-04  
   6.9   1.036e-04   1.814e-04  
   7.0   1.487e-04   2.327e-04  
   7.1   2.134e-04   2.986e-04  
   7.2   3.063e-04   3.832e-04  
   7.3   4.396e-04   4.920e-04  
   7.4   6.310e-04   6.318e-04  
   7.5   9.060e-04   8.116e-04  
   7.6   1.301e-03   1.043e-03  
   7.7   1.869e-03   1.339e-03  
   7.8   2.685e-03   1.719e-03  
   7.9   3.860e-03   2.204e-03  
   8.0   5.552e-03   2.821e-03  
   8.1   7.992e-03   3.602e-03  
   8.2   1.151e-02   4.592e-03  
   8.3   1.658e-02   5.857e-03  
   8.4   2.378e-02   7.521e-03  
   8.5   3.331e-02   9.830e-03  
   8.6   4.264e-02   1.326e-02  
   8.7   4.276e-02   1.871e-02  
   8.8   3.253e-02   2.767e-02  
   8.9   2.957e-02   4.246e-02  
   9.0   4.192e-02   6.634e-02  
   9.1   7.144e-02   1.030e-01  
   9.2   1.213e-01   1.550e-01  
   9.3   1.918e-01   2.202e-01  
   9.4   2.739e-01   2.906e-01  
   9.5   3.512e-01   3.546e-01  
   9.6   4.107e-01   4.044e-01  
   9.7   4.498e-01   4.388e-01  
   9.8   4.729e-01   4.607e-01  
   9.9   4.857e-01   4.740e-01  
  10.0   4.926e-01   4.820e-01  
  10.1   4.961e-01   4.868e-01  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
