# z=18.5: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.960e-05   9.559e-05  
   6.1   6.432e-05   1.288e-04  
   6.2   1.045e-04   1.734e-04  
   6.3   1.696e-04   2.331e-04  
   6.4   2.755e-04   3.128e-04  
   6.5   4.474e-04   4.183e-04  
   6.6   7.265e-04   5.567e-04  
   6.7   1.180e-03   7.351e-04  
   6.8   1.916e-03   9.594e-04  
   6.9   3.112e-03   1.231e-03  
   7.0   5.053e-03   1.541e-03  
   7.1   8.201e-03   1.866e-03  
   7.2   1.327e-02   2.167e-03  
   7.3   2.110e-02   2.401e-03  
   7.4   3.085e-02   2.535e-03  
   7.5   3.252e-02   2.570e-03  
   7.6   1.822e-02   2.538e-03  
   7.7   6.580e-03   2.504e-03  
   7.8   2.210e-03   2.552e-03  
   7.9   9.936e-04   2.799e-03  
   8.0   9.354e-04   3.421e-03  
   8.1   1.520e-03   4.707e-03  
   8.2   2.865e-03   7.147e-03  
   8.3   5.529e-03   1.159e-02  
   8.4   1.067e-02   1.945e-02  
   8.5   2.043e-02   3.303e-02  
   8.6   3.855e-02   5.578e-02  
   8.7   7.078e-02   9.216e-02  
   8.8   1.240e-01   1.462e-01  
   8.9   2.019e-01   2.182e-01  
   9.0   2.982e-01   3.010e-01  
   9.1   3.948e-01   3.816e-01  
   9.2   4.737e-01   4.481e-01  
   9.3   5.277e-01   4.962e-01  
   9.4   5.606e-01   5.279e-01  
   9.5   5.791e-01   5.480e-01  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
