# z=17.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   7.065e-06   3.141e-05  
   6.1   1.063e-05   4.106e-05  
   6.2   1.600e-05   5.368e-05  
   6.3   2.408e-05   7.017e-05  
   6.4   3.623e-05   9.172e-05  
   6.5   5.452e-05   1.199e-04  
   6.6   8.205e-05   1.567e-04  
   6.7   1.235e-04   2.049e-04  
   6.8   1.858e-04   2.677e-04  
   6.9   2.797e-04   3.496e-04  
   7.0   4.209e-04   4.564e-04  
   7.1   6.335e-04   5.950e-04  
   7.2   9.536e-04   7.743e-04  
   7.3   1.435e-03   1.005e-03  
   7.4   2.161e-03   1.298e-03  
   7.5   3.254e-03   1.665e-03  
   7.6   4.900e-03   2.115e-03  
   7.7   7.379e-03   2.652e-03  
   7.8   1.111e-02   3.273e-03  
   7.9   1.667e-02   3.971e-03  
   8.0   2.467e-02   4.757e-03  
   8.1   3.431e-02   5.699e-03  
   8.2   3.818e-02   6.982e-03  
   8.3   2.685e-02   8.993e-03  
   8.4   1.405e-02   1.242e-02  
   8.5   1.034e-02   1.841e-02  
   8.6   1.406e-02   2.888e-02  
   8.7   2.504e-02   4.682e-02  
   8.8   4.677e-02   7.668e-02  
   8.9   8.613e-02   1.242e-01  
   9.0   1.522e-01   1.949e-01  
   9.1   2.511e-01   2.899e-01  
   9.2   3.769e-01   4.007e-01  
   9.3   5.075e-01   5.104e-01  
   9.4   6.174e-01   6.024e-01  
   9.5   6.945e-01   6.695e-01  
   9.6   7.421e-01   7.139e-01  
   9.7   7.692e-01   7.417e-01  
   9.8   7.839e-01   7.587e-01  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
