# z=15.0: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.409e-06   1.438e-05  
   6.1   4.678e-06   1.809e-05  
   6.2   6.419e-06   2.276e-05  
   6.3   8.809e-06   2.862e-05  
   6.4   1.209e-05   3.601e-05  
   6.5   1.659e-05   4.530e-05  
   6.6   2.276e-05   5.700e-05  
   6.7   3.124e-05   7.172e-05  
   6.8   4.287e-05   9.026e-05  
   6.9   5.883e-05   1.136e-04  
   7.0   8.074e-05   1.431e-04  
   7.1   1.108e-04   1.802e-04  
   7.2   1.521e-04   2.272e-04  
   7.3   2.087e-04   2.865e-04  
   7.4   2.865e-04   3.616e-04  
   7.5   3.933e-04   4.569e-04  
   7.6   5.400e-04   5.781e-04  
   7.7   7.416e-04   7.326e-04  
   7.8   1.019e-03   9.306e-04  
   7.9   1.400e-03   1.185e-03  
   8.0   1.926e-03   1.515e-03  
   8.1   2.651e-03   1.944e-03  
   8.2   3.654e-03   2.509e-03  
   8.3   5.045e-03   3.259e-03  
   8.4   6.982e-03   4.269e-03  
   8.5   9.695e-03   5.651e-03  
   8.6   1.352e-02   7.580e-03  
   8.7   1.894e-02   1.034e-02  
   8.8   2.665e-02   1.441e-02  
   8.9   3.735e-02   2.059e-02  
   9.0   5.081e-02   3.023e-02  
   9.1   6.301e-02   4.539e-02  
   9.2   6.970e-02   6.889e-02  
   9.3   8.394e-02   1.034e-01  
   9.4   1.211e-01   1.499e-01  
   9.5   1.787e-01   2.047e-01  
   9.6   2.434e-01   2.597e-01  
   9.7   3.005e-01   3.066e-01  
   9.8   3.418e-01   3.410e-01  
   9.9   3.678e-01   3.637e-01  
  10.0   3.828e-01   3.777e-01  
  10.1   3.910e-01   3.860e-01  
  10.2   3.953e-01   3.909e-01  
  10.3   3.976e-01   3.937e-01  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
