# z=12.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   8.380e-06   1.256e-05  
   6.1   1.044e-05   1.517e-05  
   6.2   1.301e-05   1.832e-05  
   6.3   1.621e-05   2.213e-05  
   6.4   2.021e-05   2.672e-05  
   6.5   2.518e-05   3.228e-05  
   6.6   3.138e-05   3.900e-05  
   6.7   3.910e-05   4.712e-05  
   6.8   4.872e-05   5.693e-05  
   6.9   6.071e-05   6.881e-05  
   7.0   7.565e-05   8.320e-05  
   7.1   9.427e-05   1.006e-04  
   7.2   1.175e-04   1.218e-04  
   7.3   1.464e-04   1.475e-04  
   7.4   1.824e-04   1.788e-04  
   7.5   2.273e-04   2.169e-04  
   7.6   2.833e-04   2.637e-04  
   7.7   3.531e-04   3.211e-04  
   7.8   4.401e-04   3.920e-04  
   7.9   5.487e-04   4.802e-04  
   8.0   6.841e-04   5.908e-04  
   8.1   8.533e-04   7.306e-04  
   8.2   1.065e-03   9.097e-04  
   8.3   1.330e-03   1.142e-03  
   8.4   1.664e-03   1.449e-03  
   8.5   2.085e-03   1.862e-03  
   8.6   2.622e-03   2.428e-03  
   8.7   3.313e-03   3.222e-03  
   8.8   4.217e-03   4.360e-03  
   8.9   5.426e-03   6.029e-03  
   9.0   7.095e-03   8.527e-03  
   9.1   9.488e-03   1.234e-02  
   9.2   1.307e-02   1.824e-02  
   9.3   1.869e-02   2.747e-02  
   9.4   2.785e-02   4.199e-02  
   9.5   4.324e-02   6.472e-02  
   9.6   6.930e-02   9.962e-02  
   9.7   1.126e-01   1.512e-01  
   9.8   1.802e-01   2.226e-01  
   9.9   2.743e-01   3.116e-01  
  10.0   3.847e-01   4.088e-01  
  10.1   4.896e-01   5.000e-01  
  10.2   5.707e-01   5.744e-01  
  10.3   6.247e-01   6.280e-01  
  10.4   6.580e-01   6.625e-01  
  10.5   6.774e-01   6.827e-01  
  10.6   6.881e-01   6.937e-01  
  10.7   6.938e-01   6.994e-01  
  10.8   6.968e-01   7.021e-01  
  10.9   6.984e-01   7.031e-01  
  11.0   6.992e-01   7.033e-01  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
