# z=7.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.248e-04   1.853e-05  
   6.1   1.410e-04   2.143e-05  
   6.2   1.592e-04   2.479e-05  
   6.3   1.797e-04   2.867e-05  
   6.4   2.030e-04   3.316e-05  
   6.5   2.292e-04   3.835e-05  
   6.6   2.588e-04   4.436e-05  
   6.7   2.922e-04   5.131e-05  
   6.8   3.300e-04   5.935e-05  
   6.9   3.726e-04   6.865e-05  
   7.0   4.207e-04   7.941e-05  
   7.1   4.751e-04   9.186e-05  
   7.2   5.365e-04   1.063e-04  
   7.3   6.058e-04   1.230e-04  
   7.4   6.840e-04   1.423e-04  
   7.5   7.724e-04   1.647e-04  
   7.6   8.722e-04   1.906e-04  
   7.7   9.849e-04   2.206e-04  
   7.8   1.112e-03   2.555e-04  
   7.9   1.256e-03   2.960e-04  
   8.0   1.418e-03   3.430e-04  
   8.1   1.601e-03   3.977e-04  
   8.2   1.808e-03   4.614e-04  
   8.3   2.042e-03   5.357e-04  
   8.4   2.305e-03   6.225e-04  
   8.5   2.603e-03   7.242e-04  
   8.6   2.939e-03   8.436e-04  
   8.7   3.319e-03   9.841e-04  
   8.8   3.748e-03   1.150e-03  
   8.9   4.232e-03   1.347e-03  
   9.0   4.779e-03   1.583e-03  
   9.1   5.397e-03   1.865e-03  
   9.2   6.095e-03   2.207e-03  
   9.3   6.883e-03   2.623e-03  
   9.4   7.774e-03   3.135e-03  
   9.5   8.782e-03   3.773e-03  
   9.6   9.925e-03   4.578e-03  
   9.7   1.122e-02   5.607e-03  
   9.8   1.270e-02   6.948e-03  
   9.9   1.440e-02   8.724e-03  
  10.0   1.636e-02   1.112e-02  
  10.1   1.869e-02   1.443e-02  
  10.2   2.151e-02   1.908e-02  
  10.3   2.507e-02   2.576e-02  
  10.4   2.983e-02   3.551e-02  
  10.5   3.662e-02   4.994e-02  
  10.6   4.697e-02   7.150e-02  
  10.7   6.369e-02   1.038e-01  
  10.8   9.168e-02   1.515e-01  
  10.9   1.388e-01   2.202e-01  
  11.0   2.152e-01   3.141e-01  
  11.1   3.292e-01   4.317e-01  
  11.2   4.764e-01   5.618e-01  
  11.3   6.333e-01   6.854e-01  
  11.4   7.689e-01   7.852e-01  
  11.5   8.660e-01   8.552e-01  
  11.6   9.265e-01   8.997e-01  
  11.7   9.609e-01   9.274e-01  
  11.8   9.795e-01   9.470e-01  
  11.9   9.892e-01   9.649e-01  
  12.0   9.943e-01   9.838e-01  
  12.1   9.970e-01   1.002e+00  
  12.2   9.984e-01   1.016e+00  
  12.3   9.992e-01   1.025e+00  
  12.4   9.996e-01   1.030e+00  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
