# z=6.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   9.294e-05   1.467e-05  
   6.1   1.053e-04   1.698e-05  
   6.2   1.192e-04   1.965e-05  
   6.3   1.350e-04   2.274e-05  
   6.4   1.529e-04   2.632e-05  
   6.5   1.731e-04   3.046e-05  
   6.6   1.961e-04   3.525e-05  
   6.7   2.220e-04   4.080e-05  
   6.8   2.514e-04   4.722e-05  
   6.9   2.848e-04   5.465e-05  
   7.0   3.225e-04   6.325e-05  
   7.1   3.652e-04   7.320e-05  
   7.2   4.136e-04   8.472e-05  
   7.3   4.684e-04   9.805e-05  
   7.4   5.304e-04   1.135e-04  
   7.5   6.007e-04   1.314e-04  
   7.6   6.803e-04   1.520e-04  
   7.7   7.704e-04   1.760e-04  
   7.8   8.724e-04   2.037e-04  
   7.9   9.880e-04   2.358e-04  
   8.0   1.119e-03   2.730e-04  
   8.1   1.267e-03   3.160e-04  
   8.2   1.435e-03   3.659e-04  
   8.3   1.625e-03   4.237e-04  
   8.4   1.840e-03   4.906e-04  
   8.5   2.084e-03   5.682e-04  
   8.6   2.360e-03   6.582e-04  
   8.7   2.673e-03   7.625e-04  
   8.8   3.027e-03   8.835e-04  
   8.9   3.428e-03   1.024e-03  
   9.0   3.882e-03   1.187e-03  
   9.1   4.396e-03   1.377e-03  
   9.2   4.979e-03   1.598e-03  
   9.3   5.638e-03   1.854e-03  
   9.4   6.385e-03   2.154e-03  
   9.5   7.231e-03   2.503e-03  
   9.6   8.190e-03   2.912e-03  
   9.7   9.275e-03   3.391e-03  
   9.8   1.050e-02   3.953e-03  
   9.9   1.190e-02   4.616e-03  
  10.0   1.347e-02   5.402e-03  
  10.1   1.526e-02   6.336e-03  
  10.2   1.729e-02   7.455e-03  
  10.3   1.960e-02   8.807e-03  
  10.4   2.223e-02   1.046e-02  
  10.5   2.522e-02   1.249e-02  
  10.6   2.867e-02   1.504e-02  
  10.7   3.267e-02   1.828e-02  
  10.8   3.736e-02   2.247e-02  
  10.9   4.300e-02   2.795e-02  
  11.0   4.996e-02   3.522e-02  
  11.1   5.884e-02   4.486e-02  
  11.2   7.048e-02   5.746e-02  
  11.3   8.592e-02   7.332e-02  
  11.4   1.058e-01   9.192e-02  
  11.5   1.291e-01   1.114e-01  
  11.6   1.525e-01   1.287e-01  
  11.7   1.718e-01   1.416e-01  
  11.8   1.848e-01   1.493e-01  
  11.9   1.921e-01   1.534e-01  
  12.0   1.958e-01   1.568e-01  
  12.1   1.975e-01   1.626e-01  
  12.2   1.985e-01   1.730e-01  
  12.3   1.990e-01   1.877e-01  
  12.4   1.994e-01   2.038e-01  
  12.5   1.997e-01   2.177e-01  
  12.6   1.998e-01   2.271e-01  
  12.7   1.999e-01   2.321e-01  
  12.8   1.999e-01   2.335e-01  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
