# z=15.5: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.533e-06   1.636e-05  
   6.1   4.956e-06   2.077e-05  
   6.2   6.952e-06   2.636e-05  
   6.3   9.752e-06   3.347e-05  
   6.4   1.368e-05   4.250e-05  
   6.5   1.919e-05   5.397e-05  
   6.6   2.692e-05   6.854e-05  
   6.7   3.776e-05   8.707e-05  
   6.8   5.296e-05   1.106e-04  
   6.9   7.430e-05   1.406e-04  
   7.0   1.042e-04   1.788e-04  
   7.1   1.462e-04   2.275e-04  
   7.2   2.052e-04   2.896e-04  
   7.3   2.879e-04   3.690e-04  
   7.4   4.040e-04   4.707e-04  
   7.5   5.671e-04   6.014e-04  
   7.6   7.962e-04   7.696e-04  
   7.7   1.118e-03   9.870e-04  
   7.8   1.571e-03   1.269e-03  
   7.9   2.209e-03   1.637e-03  
   8.0   3.109e-03   2.120e-03  
   8.1   4.382e-03   2.759e-03  
   8.2   6.185e-03   3.612e-03  
   8.3   8.751e-03   4.765e-03  
   8.4   1.242e-02   6.351e-03  
   8.5   1.767e-02   8.588e-03  
   8.6   2.516e-02   1.185e-02  
   8.7   3.545e-02   1.679e-02  
   8.8   4.752e-02   2.456e-02  
   8.9   5.529e-02   3.708e-02  
   9.0   5.524e-02   5.735e-02  
   9.1   6.457e-02   8.940e-02  
   9.2   9.876e-02   1.375e-01  
   9.3   1.615e-01   2.039e-01  
   9.4   2.493e-01   2.847e-01  
   9.5   3.481e-01   3.686e-01  
   9.6   4.374e-01   4.423e-01  
   9.7   5.038e-01   4.980e-01  
   9.8   5.464e-01   5.356e-01  
   9.9   5.713e-01   5.592e-01  
  10.0   5.849e-01   5.734e-01  
  10.1   5.921e-01   5.818e-01  
  10.2   5.959e-01   5.868e-01  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
