# z=8.0: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.207e-04   1.938e-05  
   6.1   1.366e-04   2.243e-05  
   6.2   1.546e-04   2.598e-05  
   6.3   1.749e-04   3.008e-05  
   6.4   1.979e-04   3.483e-05  
   6.5   2.239e-04   4.032e-05  
   6.6   2.534e-04   4.669e-05  
   6.7   2.867e-04   5.407e-05  
   6.8   3.244e-04   6.261e-05  
   6.9   3.671e-04   7.249e-05  
   7.0   4.154e-04   8.395e-05  
   7.1   4.700e-04   9.721e-05  
   7.2   5.318e-04   1.126e-04  
   7.3   6.017e-04   1.304e-04  
   7.4   6.809e-04   1.510e-04  
   7.5   7.704e-04   1.749e-04  
   7.6   8.718e-04   2.026e-04  
   7.7   9.864e-04   2.348e-04  
   7.8   1.116e-03   2.721e-04  
   7.9   1.263e-03   3.153e-04  
   8.0   1.429e-03   3.656e-04  
   8.1   1.617e-03   4.240e-04  
   8.2   1.830e-03   4.919e-04  
   8.3   2.070e-03   5.710e-04  
   8.4   2.343e-03   6.632e-04  
   8.5   2.651e-03   7.708e-04  
   8.6   2.999e-03   8.968e-04  
   8.7   3.394e-03   1.045e-03  
   8.8   3.840e-03   1.218e-03  
   8.9   4.346e-03   1.423e-03  
   9.0   4.917e-03   1.666e-03  
   9.1   5.564e-03   1.956e-03  
   9.2   6.297e-03   2.303e-03  
   9.3   7.126e-03   2.723e-03  
   9.4   8.067e-03   3.234e-03  
   9.5   9.133e-03   3.864e-03  
   9.6   1.034e-02   4.652e-03  
   9.7   1.172e-02   5.652e-03  
   9.8   1.331e-02   6.943e-03  
   9.9   1.513e-02   8.643e-03  
  10.0   1.727e-02   1.093e-02  
  10.1   1.982e-02   1.408e-02  
  10.2   2.298e-02   1.851e-02  
  10.3   2.705e-02   2.486e-02  
  10.4   3.263e-02   3.411e-02  
  10.5   4.075e-02   4.771e-02  
  10.6   5.327e-02   6.769e-02  
  10.7   7.322e-02   9.659e-02  
  10.8   1.050e-01   1.368e-01  
  10.9   1.533e-01   1.891e-01  
  11.0   2.189e-01   2.502e-01  
  11.1   2.945e-01   3.121e-01  
  11.2   3.656e-01   3.653e-01  
  11.3   4.201e-01   4.045e-01  
  11.4   4.557e-01   4.300e-01  
  11.5   4.764e-01   4.459e-01  
  11.6   4.876e-01   4.575e-01  
  11.7   4.935e-01   4.693e-01  
  11.8   4.965e-01   4.840e-01  
  11.9   4.981e-01   5.002e-01  
  12.0   4.990e-01   5.146e-01  
  12.1   4.995e-01   5.243e-01  
  12.2   4.997e-01   5.293e-01  
  12.3   4.999e-01   5.306e-01  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
