# z=15.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.409e-06   1.439e-05  
   6.1   4.678e-06   1.810e-05  
   6.2   6.419e-06   2.277e-05  
   6.3   8.809e-06   2.864e-05  
   6.4   1.209e-05   3.604e-05  
   6.5   1.659e-05   4.535e-05  
   6.6   2.277e-05   5.708e-05  
   6.7   3.124e-05   7.187e-05  
   6.8   4.287e-05   9.052e-05  
   6.9   5.884e-05   1.141e-04  
   7.0   8.076e-05   1.438e-04  
   7.1   1.108e-04   1.815e-04  
   7.2   1.521e-04   2.292e-04  
   7.3   2.089e-04   2.900e-04  
   7.4   2.868e-04   3.675e-04  
   7.5   3.938e-04   4.667e-04  
   7.6   5.410e-04   5.946e-04  
   7.7   7.436e-04   7.603e-04  
   7.8   1.023e-03   9.768e-04  
   7.9   1.408e-03   1.263e-03  
   8.0   1.940e-03   1.644e-03  
   8.1   2.679e-03   2.160e-03  
   8.2   3.708e-03   2.871e-03  
   8.3   5.151e-03   3.865e-03  
   8.4   7.190e-03   5.286e-03  
   8.5   1.010e-02   7.360e-03  
   8.6   1.430e-02   1.046e-02  
   8.7   2.047e-02   1.519e-02  
   8.8   2.961e-02   2.258e-02  
   8.9   4.309e-02   3.434e-02  
   9.0   6.183e-02   5.321e-02  
   9.1   8.394e-02   8.340e-02  
   9.2   1.085e-01   1.305e-01  
   9.3   1.532e-01   1.998e-01  
   9.4   2.370e-01   2.931e-01  
   9.5   3.558e-01   4.032e-01  
   9.6   4.864e-01   5.140e-01  
   9.7   6.008e-01   6.083e-01  
   9.8   6.836e-01   6.777e-01  
   9.9   7.357e-01   7.238e-01  
  10.0   7.656e-01   7.523e-01  
  10.1   7.820e-01   7.693e-01  
  10.2   7.906e-01   7.794e-01  
  10.3   7.952e-01   7.853e-01  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
