# z=15.0: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.409e-06   1.439e-05  
   6.1   4.678e-06   1.810e-05  
   6.2   6.419e-06   2.277e-05  
   6.3   8.809e-06   2.865e-05  
   6.4   1.209e-05   3.605e-05  
   6.5   1.659e-05   4.536e-05  
   6.6   2.277e-05   5.710e-05  
   6.7   3.124e-05   7.191e-05  
   6.8   4.288e-05   9.058e-05  
   6.9   5.884e-05   1.142e-04  
   7.0   8.076e-05   1.440e-04  
   7.1   1.108e-04   1.818e-04  
   7.2   1.522e-04   2.298e-04  
   7.3   2.089e-04   2.908e-04  
   7.4   2.868e-04   3.689e-04  
   7.5   3.940e-04   4.692e-04  
   7.6   5.413e-04   5.987e-04  
   7.7   7.441e-04   7.672e-04  
   7.8   1.024e-03   9.883e-04  
   7.9   1.410e-03   1.282e-03  
   8.0   1.944e-03   1.676e-03  
   8.1   2.686e-03   2.214e-03  
   8.2   3.722e-03   2.961e-03  
   8.3   5.178e-03   4.017e-03  
   8.4   7.241e-03   5.540e-03  
   8.5   1.020e-02   7.787e-03  
   8.6   1.450e-02   1.118e-02  
   8.7   2.085e-02   1.640e-02  
   8.8   3.035e-02   2.463e-02  
   8.9   4.452e-02   3.777e-02  
   9.0   6.459e-02   5.896e-02  
   9.1   8.918e-02   9.290e-02  
   9.2   1.183e-01   1.458e-01  
   9.3   1.705e-01   2.239e-01  
   9.4   2.660e-01   3.289e-01  
   9.5   4.001e-01   4.528e-01  
   9.6   5.472e-01   5.775e-01  
   9.7   6.759e-01   6.837e-01  
   9.8   7.691e-01   7.619e-01  
   9.9   8.276e-01   8.138e-01  
  10.0   8.613e-01   8.459e-01  
  10.1   8.797e-01   8.652e-01  
  10.2   8.895e-01   8.765e-01  
  10.3   8.946e-01   8.832e-01  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
