# z=18.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.960e-05   9.560e-05  
   6.1   6.432e-05   1.288e-04  
   6.2   1.045e-04   1.734e-04  
   6.3   1.696e-04   2.331e-04  
   6.4   2.755e-04   3.128e-04  
   6.5   4.474e-04   4.184e-04  
   6.6   7.266e-04   5.569e-04  
   6.7   1.180e-03   7.355e-04  
   6.8   1.916e-03   9.601e-04  
   6.9   3.112e-03   1.232e-03  
   7.0   5.053e-03   1.543e-03  
   7.1   8.201e-03   1.869e-03  
   7.2   1.327e-02   2.174e-03  
   7.3   2.111e-02   2.413e-03  
   7.4   3.086e-02   2.557e-03  
   7.5   3.252e-02   2.607e-03  
   7.6   1.824e-02   2.605e-03  
   7.7   6.614e-03   2.621e-03  
   7.8   2.276e-03   2.759e-03  
   7.9   1.123e-03   3.165e-03  
   8.0   1.187e-03   4.068e-03  
   8.1   2.009e-03   5.850e-03  
   8.2   3.815e-03   9.164e-03  
   8.3   7.370e-03   1.513e-02  
   8.4   1.422e-02   2.566e-02  
   8.5   2.724e-02   4.381e-02  
   8.6   5.140e-02   7.418e-02  
   8.7   9.437e-02   1.227e-01  
   8.8   1.653e-01   1.948e-01  
   8.9   2.693e-01   2.907e-01  
   9.0   3.976e-01   4.013e-01  
   9.1   5.265e-01   5.088e-01  
   9.2   6.315e-01   5.975e-01  
   9.3   7.036e-01   6.615e-01  
   9.4   7.474e-01   7.039e-01  
   9.5   7.721e-01   7.306e-01  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
