# z=23.5: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   6.868e-08   8.110e-05  
   6.1   1.210e-07   6.915e-05  
   6.2   2.329e-07   5.907e-05  
   6.3   4.530e-07   5.068e-05  
   6.4   8.821e-07   4.390e-05  
   6.5   1.718e-06   3.881e-05  
   6.6   3.346e-06   3.577e-05  
   6.7   6.518e-06   3.562e-05  
   6.8   1.269e-05   4.011e-05  
   6.9   2.473e-05   5.263e-05  
   7.0   4.816e-05   7.969e-05  
   7.1   9.379e-05   1.336e-04  
   7.2   1.826e-04   2.376e-04  
   7.3   3.556e-04   4.353e-04  
   7.4   6.922e-04   8.084e-04  
   7.5   1.346e-03   1.509e-03  
   7.6   2.616e-03   2.819e-03  
   7.7   5.070e-03   5.253e-03  
   7.8   9.780e-03   9.734e-03  
   7.9   1.870e-02   1.784e-02  
   8.0   3.518e-02   3.210e-02  
   8.1   6.424e-02   5.595e-02  
   8.2   1.115e-01   9.282e-02  
   8.3   1.793e-01   1.434e-01  
   8.4   2.607e-01   2.027e-01  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
