# z=21.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.091e-02   9.876e-04  
   6.1   1.959e-02   1.040e-03  
   6.2   2.882e-02   1.031e-03  
   6.3   2.135e-02   9.733e-04  
   6.4   7.472e-03   8.862e-04  
   6.5   2.038e-03   7.873e-04  
   6.6   5.333e-04   6.888e-04  
   6.7   1.396e-04   5.976e-04  
   6.8   3.814e-05   5.171e-04  
   6.9   1.362e-05   4.493e-04  
   7.0   1.079e-05   3.960e-04  
   7.1   1.693e-05   3.601e-04  
   7.2   3.192e-05   3.480e-04  
   7.3   6.189e-05   3.716e-04  
   7.4   1.205e-04   4.539e-04  
   7.5   2.346e-04   6.376e-04  
   7.6   4.567e-04   1.001e-03  
   7.7   8.889e-04   1.689e-03  
   7.8   1.729e-03   2.960e-03  
   7.9   3.358e-03   5.283e-03  
   8.0   6.507e-03   9.487e-03  
   8.1   1.254e-02   1.700e-02  
   8.2   2.396e-02   3.019e-02  
   8.3   4.496e-02   5.261e-02  
   8.4   8.177e-02   8.880e-02  
   8.5   1.410e-01   1.426e-01  
   8.6   2.247e-01   2.135e-01  
   8.7   3.230e-01   2.934e-01  
   8.8   4.166e-01   3.691e-01  
   8.9   4.894e-01   4.301e-01  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
