# z=21.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.091e-02   9.875e-04  
   6.1   1.959e-02   1.040e-03  
   6.2   2.882e-02   1.031e-03  
   6.3   2.135e-02   9.731e-04  
   6.4   7.472e-03   8.858e-04  
   6.5   2.038e-03   7.866e-04  
   6.6   5.329e-04   6.875e-04  
   6.7   1.388e-04   5.951e-04  
   6.8   3.667e-05   5.126e-04  
   6.9   1.076e-05   4.410e-04  
   7.0   5.211e-06   3.807e-04  
   7.1   6.063e-06   3.322e-04  
   7.2   1.075e-05   2.968e-04  
   7.3   2.066e-05   2.778e-04  
   7.4   4.016e-05   2.824e-04  
   7.5   7.819e-05   3.242e-04  
   7.6   1.522e-04   4.289e-04  
   7.7   2.963e-04   6.439e-04  
   7.8   5.763e-04   1.056e-03  
   7.9   1.119e-03   1.820e-03  
   8.0   2.169e-03   3.212e-03  
   8.1   4.181e-03   5.710e-03  
   8.2   7.986e-03   1.010e-02  
   8.3   1.499e-02   1.757e-02  
   8.4   2.726e-02   2.963e-02  
   8.5   4.702e-02   4.756e-02  
   8.6   7.489e-02   7.119e-02  
   8.7   1.077e-01   9.782e-02  
   8.8   1.389e-01   1.230e-01  
   8.9   1.631e-01   1.434e-01  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
