# z=25.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.562e-08   1.174e-05  
   6.1   6.938e-08   1.003e-05  
   6.2   1.351e-07   8.613e-06  
   6.3   2.632e-07   7.471e-06  
   6.4   5.126e-07   6.630e-06  
   6.5   9.985e-07   6.165e-06  
   6.6   1.945e-06   6.250e-06  
   6.7   3.788e-06   7.246e-06  
   6.8   7.377e-06   9.867e-06  
   6.9   1.437e-05   1.549e-05  
   7.0   2.798e-05   2.678e-05  
   7.1   5.449e-05   4.881e-05  
   7.2   1.061e-04   9.128e-05  
   7.3   2.064e-04   1.726e-04  
   7.4   4.012e-04   3.276e-04  
   7.5   7.785e-04   6.214e-04  
   7.6   1.505e-03   1.174e-03  
   7.7   2.890e-03   2.200e-03  
   7.8   5.480e-03   4.062e-03  
   7.9   1.015e-02   7.311e-03  
   8.0   1.803e-02   1.262e-02  
   8.1         nan         nan  
   8.2         nan         nan  
   8.3         nan         nan  
   8.4         nan         nan  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
